	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sun Oct  6 11:54:12 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            4096      16  840880 1529437  3303309  3512686 3683658 1781625 3562214  2232077  3205315  1508752  1333757 3512686  3172758
            4096      32  531805 1827683  3531460  3194587 4116116 1757206 4501111  3709909  4734303  2433820  1636520 3346419  3615440
            4096      64  503944 1524280  4515307  4390677 4361695 2022635 3217321  2587405  4043458  1730479  1696642 3110150  4348447
            4096     128  519738 1645611  3810292  3747948 4293029 1960768 4607338  4294102  4853336  2689478  2399488 3628421  4869845
            4096     256  549794 1631856  3491981  3543113 4063542 1738535 4257917  3991785  7728911  2243152  3316061 4906002  5483860
            4096     512 1303202 3750403  3781775  3599532 4103335 1936675 3842678  2389476  4659824  1625372  1618329 3657777  2782252
            4096    1024  769059 1938423  3628421  3549702 3950479 1469142 4019805  3390670  5038371  2308872  1841001 3068488  3515562
            4096    2048  588154 1390766  2822940  3744681 2810931 1764063 3747131  1766421  3546038  1176638  2556602 2678576  2898672
            4096    4096  461628 1463884  3536549  3133408 2868184 1923879 3384658  1679393  2880688  1501499  1488877 3054304  2625363
            8192       4  462958 1200096  2963884  2818033 2221227 1345814 2486807  1627975  2327926  1212034  1192433 2708945  2663998
            8192       8  492515 1416031  3819528  3282106 2775018 1381195 3045588  2148987  3573999  1942676  1506160 3639492  3639492
            8192      16  545697 1518205  3262473  3506880 3328849 1514525 3164228  2133905  3245524  1514525  1461009 3211548  3330140
            8192      32  787547 1574487  3613465  3670204 3521978 2680625 3453654  2661522  3430551  1530309  1550963 3324662  3407755
            8192      64  628024 1905613  3455043  3701837 3426104 1832245 3780445  2780632  3480240  1669504  1715601 3284930  3411816
            8192     128  720801 1599629  3506880  3608531 3084134 1866889 3514413  2750802  4063449  1505038  1486996 3353214  3356162
            8192     256 1061540 1600002  3549264  3949937 3504019 1759438 3509746  2666686  3928710  1498997  1430951 3566209  3490493
            8192     512  507118 1613602  3449493  3572513 3569544 1667074 3149436  2365590  4911476  1714488  1688704 3230268  3190080
            8192    1024  576381 1493200  3135068  3649155 2863357 1848410 4732221  3614985  5375591  1961305  1500896 3330140  3392279
            8192    2048  488260 1363762  3304836  3249514 3023079 1580862 3235439  1968722  3402019  1797263  1443516 2981113  2901807
            8192    4096  494208 1374015  2977755  3020422 2422804 2043907 2824752  1663039  2791929  1300923  2128354 2671870  2818033
            8192    8192  381661 1274432  3056697  3369657 3365696 1792949 3029476  1512858  2700004  1620527  1556795 2598128  2760083
           16384       4  472978 1079615  4285644  4231545 3514378 1703135 4963198  5450550  4570084  2637902  1472208 2854888  4219593
           16384       8  562233 1718124  2100754  1963312 2026477 2645518 2911742  3306554  2889581  1501874  1338001 3278787  3236019
           16384      16  823196 2044139  3976636  5712909 2620200  925542 5371728  6617309  4936103  2788282  3205079 5443210  4226860
           16384      32 1262719 3134468  4575257  4709456 4409106 2164065 5274831  7214033  5340004  3188719  2991470 2555595  3915906
           16384      64  778516 2108360  3537899  3874399 2875315 3023453 3566543  2676637  3436350  1534642   773921 3463891  3686705
           16384     128  576554 2419375  3186945  3616661 3604898 1797066 3631185  4282439  4418745  2168914  1740358 3702596  3555472
           16384     256  584037 1674051  3200600  3589083 3711796 2198896 3201793  2456038  5253057  2428352  1157637 3386562  3319812
           16384     512  631248 1736708  3114297  3580481 3765490 1904652 3702596  2336538  4336761  2035541  1540871 3883376  4893920
           16384    1024  625821 1909574  3919479  3995131 3800476 2276549 3667032  3739875  6323215  1872220  1499547 3555472  3943999
           16384    2048  687794 1364407  3513659  3380898 3336900 1735962 3247488  1856139  5096067  2110820  1535397 2949864  3276130
           16384    4096  775905 1536805  3635988  3513659 3494896 1743007 3442030  2053423  3232214  1817984  1543328 2788282  3042461
           16384    8192  509944 1734647  3175751  2851335 3076237 2060627 2833231  1773185  3160416  1952767  2038802 2565997  3015625
           16384   16384  893158 1550921  3997222  4284575 4259875 2365248 3023453  2621099  2796793  1434321  1732985 2609751  2934622
           32768      64  760029 1724630  3799195  3503431 3692133 2765048 4050446  4735876  3339235  1743180  1376456 2544279  5476788
           32768     128  722014 2304522  3864573  4110900 4804750 2470998 3312915  3842854  5060007  2783359  1719753 3410496  4436404
           32768     256  786539 1760778  3704673  3611985 3956921 3241499 3483011  2529762  4847968  1711125  2377063 3688467  3818299
           32768     512  805050 2239630  2054277  5050524 5126252 3178601 3393151  4311701  4778024  2539953  1578963 3506918  4742085
           32768    1024  977741 1733659  3723239  5654573 5581321 3107172 3856441  3351940  3465359  1496393  1558763 3421193  4885709
           32768    2048  894640 1721994  3280729  3494168 3911204 2362841 3287635  2674700  2967046  1515634  1209106 3277443  3389720
           32768    4096  716227 1443022  2890603  2947322 3028703 1420120 1388008   840416  1474163  1521119  1484337 1849714  2103642
           32768    8192  932473 1639304  2694099  3533697 3466845 1643676 3088945  2100106  2820486  1990749  2402199 2834154  2977524
           32768   16384  704353 1972435  2951055  2928856 2886293 1712276 2518451  2187863  2919214  1729905  2096486 2994129  2529762
           65536      64 1106260 2062567  3907468  5843020 5532768 3350502 4069804  4784328  5348567  3166474  2121383 3622161  3300377
           65536     128  835394 1858076  3504584  3550944 4424821 2707548 3362346  5223650  3845102  2301123  1848057 3878796  4169440
           65536     256 1007702 2978517  4306216  3441100 4249234 3195630 3721062  4306419  5780720  3173823  1789327 4029238  4309862
           65536     512  962744 2210396  3301249  4280600 5195511 3648169 5229911  6537893  3665097  2017366  1847747 4457035  5642826
           65536    1024 1246262 2786259  3536735  5643869 5487372 3606810 4041917  5860335  5280953  2758466  2889078 4094234  4470082
           65536    2048  842287 1118154  3776012  3040556 3660801 2052556 2590577  2570061  3432978  1903615  1531286 3182606  3422932
           65536    4096  909818 1713854  2958482  2907782 2959660 2321078 2726130  2373897  3100086  1740242  1494138 2592092  2714607
           65536    8192  926382 2092875  3595769  3180728 4337542 2617366 3017857  2375785  3153361  1603564  1693392 2525063  2480448
           65536   16384  919610 1742791  3097152  2719791 2791012 2450289 3293773  2190894  2482509  1551441  1515699 3731063  3784278
          131072      64 1098409 2067903  5514608  2336147 5012324 2884315 4888899  7564599  5370030  2596877  1586904 3826922  5733203
          131072     128 1132989 2836632  4516902  4386298 4516308 2605690 3806809  6520972  5554390  2873191  2559089 4165895  5458377
          131072     256 1237581 3030346  4252679  4911261 5311506 3102445 4649931  6021632  4846105  2675369   317983 3958671  3869862
          131072     512 1048710 2017083  3379892  5182766 4513787 2136078 3947840  7132386  3643908  2305463  2516012 4093313  4383954
          131072    1024 1069845 2231506  4219419  5547048 5473430 3027209 3721007  6624138  3556706  1511893  1875353 4234662  4030503
          131072    2048  989731 1529926  4103304  3394752 2887042 1715805 3021835  3452441  3702064  1492438  1336802 2960151  2651677
          131072    4096  984061 1910866  3164083  3159265 3821230 2286430 3665947  2856589  3406237  1831122  1564736 3136142  3614393
          131072    8192  957206 1923313  3262281  3354198 4092917 2308135 3366419  2263955  3710459  1877281  1577791 2894444  2887421
          131072   16384  943385 1843359  3969963  3732958 2700390 2136734 3287663  2758076  3044915  1718551  1728043 3359876  3646857
          262144      64  115854  114095  4462796  4902738 3942374   54332 2038432  8130750  4582065   127265   100120 4314774  4749062
          262144     128  115296  113192  5164382  5164480 5921737   61804 4698851  7850020  4728598   116541    75334 4420648  4742548
          262144     256  119042  112055  4003482  4437866 5360939   81921 4292455  5877138  4458380    92170   103415 4147913  5573389
          262144     512  117648   80570  4714648  4546389 5376195  105889 4053367  6553301  4507824   113780   112784 4608067  4787754
          262144    1024  115695   72226  4270067  5413278 4916813   80829 3150771  6311422  3132620    90216    80848 4570713  4584931
          262144    2048  118784   98023  4202450  4081519 4657944  117616 3806688  3469029  4291684   114745   104449 3478280  3890068
          262144    4096  118019   97910  3367211  3821891 3539711  123910 1848257  2688714  3580761   127211   121429 3028992  3866933
          262144    8192  115085  109940  3292692  2547289 3369512  121749 3235067  2675921  3613381   118140   119547 3174423  3695814
          262144   16384  113090  112548  3720677  3668917 4005130  125877 3587128  2660601  3570366   121291    99196 2446513  3481099
          524288      64   27733   63188  4939684  4110778 4984810   16518 4547713  7335779  5533208    68333    86300 4992313  6136475
          524288     128   49752   56802  4538346  5083062 5448402   23479 4314883  6871393  4252789    47426    60885  418640  4647242
          524288     256   67842   63667  4188473  4970972 4861086   25271 4649630  5910132  4837091    68058    43640 4746744  5459630
          524288     512   67014   38727  4507711  5339472 5640360   57230 3588801  6505316  4813554    62033    55348 4782566  5541630
          524288    1024   67421   62100  4920629  4896458 5470386   39426 3765110  7094840  5074452    33228    65983 4639017  5456554
          524288    2048   67985   68763  4181926  4394295 4568527   30088 3879416  2463527  4401234    41061    37688 4306795  4361282
          524288    4096   63410   67689  3748583  2892592 3779008   32912 3576148  2617527  3765032    71905    46860 3296600  3339134
          524288    8192   67844   34185  3779554  3107980 2582787   52106 2802660  2611474  3691179    35639    53037 3804816  3658314
          524288   16384   66628   60450  3229432  3477470 2977318   40604 1349807  2711319  3352978    38952    43095  672157  3013042

iozone test complete.
