	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sat Oct  5 02:25:57 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            2048     128  801837 1504945  3632406  3309159 3309159 1460673 4653758  4213218  6459541  1514764  1818820 3915540  4842658
            2048     256  635218 1702391  4783331  6690992 6690992 3043048 4717655  3174630  4997618  1716680  2351599 1367213   959254
            2048     512  176795 1472440  3819776  3215029 3538147 1850160 3418463  2365196  4676561  2415069  1901351 3555722  3140967
            2048    1024  530412 2288326  4572018  6149699 6563185 3047366 4663865  3506373  4509611  1498120  3807923 4196751  3368858
            2048    2048  799673 1314489  3346546  3391470 3848872 2181401 4301837  2247611  2989045  1709505  2068465 2794560  2990085
            4096       4  424007 1280855  1745956  3782607 2868184 1290961 3140855  1678081  2694540  1354472  1279996 4104315  4740836
            4096       8 1032270 1468640  3644585  3374022 3605576 1502550 3592757  2479484  3124291  1370791  1601135 3054304  3501232
            4096      16  545274 1562259  4257917  3916259 4140919 2051130 3518442  2310114  3456849  1529573  2959594 4125010  3292546
            4096      32  597523 1600687  4858827  5746149 6693092 3540193 3927001  2933818  4952675  2479484  2136851 4681411  2624160
            4096      64  499999 2217671  4329816  5713661 5696610 3045101 3689988  4252647  4659824  2362206  2656212 5332372  5535098
            4096     128  870757 1979748  3489144  3552638 3709909 2045026 5594580  7405736  2526895  1711686  3250189 4751325  4841028
            4096     256 1461767 1712369  3630721  3733288 3842678 1777753 2985827  2465960  3205315  1301918  1366322 4485833  4452120
            4096     512  588174 1740825  4597474  4576653 4491697 2458549 4571782  4566920  4853336  1805213  1992375 3996428  4428023
            4096    1024  781549 1309061  4302706  5319164 4638436 2349928 2778652  1893765  4501111  1274489  2597576 3482778  3625358
            4096    2048  496487 2246672  3070133  2980646 3497668 1721635 3396704  1744537  3095580  1401773  2106975 3382659  3220336
            4096    4096  475780  422319  2963678  2844440 2836457 1484118 3693161  2147804  3479956  1630462  1675953 3703511  3477139
            8192       4  378470 1791827  5104089  5435974 5013234 2397446 3123099  1825334  2211648  1263606  1299693 2905979  2909178
            8192       8  523849 1513991  3446379  3631414 3136212 1464684 4347789  3902827  3596068  1853395  2909178 5910025  5155399
            8192      16  493611 1382640  4533661  3822928 3254439 1497299 2717085  2238301  4551075  1954166  1679705 3299124  3367015
            8192      32  500945 2153566  3475663  3757706 3400672 1824462 5316535  4277426  4760413  2120080   771231 3308336  3624901
            8192      64  553664 1547470  3260925  3571028 3427471 1634869 4051471  4956108  3743785  2720743  2429485 5884720  6272536
            8192     128 1386098 1618009  3653812  3917958 3808521 2164964 2316781  2691966  5174810  3259688  1694617 3426104  3220277
            8192     256  513830 2178692  3167728  3547798 3494753 1722482 2185066  2285650  2329346  2030740  2529090 3325949  3244298
            8192     512  372294 2909178  5032325  4864885 5065711 3261235 4231075  4488649 10303370  2921546  2700853 3828039  4156350
            8192    1024 1217963 2620519  3869424  2119034 1708436 1341192 2346687  1615499  5201445  1451198  1509203 2958525  3095805
            8192    2048  948487 2251797  3306108  3447763 3338228 1430653 2535436  1443819  2554284  1283813  2106433 2537121  2538620
            8192    4096  348388 1339884  2696614  2653711 2850293 1687957 2671039  1485389  2986555  1321945  1813580 2796929  2952170
            8192    8192  641544 1388451  2743554  3078331 3176514 1734131 2616328  1655667  2612151  1678311  1524943 2741583  3205257
           16384       4  721284 1947234  3127905  4370409 3556944 1960288 2548109  1415209  2173786  1134475  1204446 3046507  3001793
           16384       8  629064 1622969  3428977  4138280 3537899 1733597 3135183  2379664  1188367  1562452  2044930 3756023  4832999
           16384      16  654104 1487151  5642083  4826210 5181758 2684584 3512941  2955701  4750476  2229718  1503517 3263683  3463019
           16384      32  953274 1624888  3380232  3464590 3164199 1527920 3266320  2844489  5153778  2962709  2040073 3744970  4453395
           16384      64 1131113 1753996  3494185  3394257 3699208 2051339 3738044  3668598  3207472  1453002  1531359 3408906  3523388
           16384     128  563026 1559049  3790832  3852462 3550145 2012294 3172087  2483913  3163034  1690482  1540594 3382229  3382229
           16384     256  570732 2495278  3548495  4193585 4654590 2392172 3229024  1531667  3502377  1781644  1504504 3390071  3700802
           16384     512  941068 1689609  3636758  3265699 3808480 2346591 3493297  1628431  3518156  1077533  1539697 4240161  3403334
           16384    1024  683124 1814001  3553266  2879411 2977343 1551832 3805106  3077339  4020844  1088559  1398903 3697616  3509174
           16384    2048  974373 1435039  3098988  2903990 2591935 1530779 3160997  2055942  3183254  1426312  1399274 2796338  3294033
           16384    4096  656122 1257405  2457883  2928868 3839762 2007357 2932993  2192442  2648577  1265556  1457780 2831596  2732079
           16384    8192  677581 1275303  3020131  2792588 2762391 2280629 3071013  2185399  2684165  1313751  1967077 3692450  3030252
           16384   16384  607691 1668928  1790044  1716664 2611834 1377508 1226261  1856991  2586666  1553410  2472652 2064279  2308594
           32768      64  673186  288265  3536698  5664360 5418917 2827740 5022654  3480012  5085094  1895976  1791580 3492570  3808987
           32768     128  980167 1559045  3286377  4076637 4434686 2760549 4329221  6700807  4405969  2457830  1505803 3361121  3920576
           32768     256  929327 1722361  3593757  3869578 4397229 2406068 3322686  3685994  4025061  2200966  3180440 3304551  3623125
           32768     512  653047 1798167  3415836  4963342 5048298 3112167 3269257  3649777  4385443  2279033  1673293 2998833  4749624
           32768    1024  807150 2071179  3532517  4263946 4358602 2209281 4102189  2032254  4103659  1629759  1716853 3303836  3353903
           32768    2048  765319 1385545  2717108  2796384 3209405 2011287 2595449  2047879  3245326  1529226  2287149 4308727  2696742
           32768    4096  716900 1528648  3785591  2790649 2701406 1876227 2623140  2014028  2895170  1250015  1314189 2700982  3696304
           32768    8192  654328 1610698  3552880  3519310 3621980 1924031 2939379  2172645  2943850  1847973  1323745 2848428  3340940
           32768   16384 1029761 2392372  2936992  3830751 3854602 2234459 3344354  2453399  3485926  2095144  1786805 1585977  2025605
           65536      64  933359 1637778  3494115  5198852 5278418 3207525 3423699  4135255  5438301  2655984  2054811 3728735  3597134
           65536     128 1322865 2152397  3915594  4710378 5081128 3114100 4109045  4671155  4246739  2092987  1797576 5691312  5511357
           65536     256  813414 1648781  4215026  3426729 4388440 3063600 5078406  7043851  5378814  2718338  1694916 4591951  3363045
           65536     512  900070 2418405  4005109  4815255 4832609 2697187 3789286  3898214  3856917  1783244  1804349 3380582  3528563
           65536    1024  985427 1890224  3979365  5007266 5160300 3260988 3916543  5746759  3097292  1626084  2220736 3733800  4606804
           65536    2048  869729 1780668  4294376  3672343 4237966 2509709 3135699  3128489  3230140  1688939  1513988 3180286  4127493
           65536    4096  894788 1585710  2893153  3065411 3971374 2514047 2834353  2381301  3520789  1723266  1567740 3245970  3186923
           65536    8192  842874 1807731  3375725  3580640 3611216 1681191 3064727  2847153  2185841  1804799  1696988 3324366  3181685
           65536   16384 1038949 2206139  3141253  3584702 2784030 1507817 3054001  2559603  3579614  1849525  1771762 2769221  3137058
          131072      64  964112  313081  3927141  3835867 4778581 2701970 3413428  4904470  4631012  2734194  2217429 3746824  5257812
          131072     128 1094216 2185987  4149576  3713943 4209952 2265952 3714972  5128232  4381892  2681947  1961390 3727769  4265680
          131072     256 1025241 2359580  3614084  3447721 4190282 2336435 3730298  4898395  4336372  1860313  1699075 4225679  4143383
          131072     512 1049693 2576564  3469348  3386784 4362663 2439826 5379067  2945907  4818665  2153913  1897719 4722630  3197578
          131072    1024 1071277 1605211  3742437  3528468 2985291 1498838 4256828  4935688  3399265  1042321  1849181 3661845  5464291
          131072    2048  929431 2035877  3521845  4318828 3709533 2375311 3541903  2497938  4077405  1900396  1690553 3872834  4761777
          131072    4096  910759 1583207  3414318  3924309 3874553 2117794 3668712  2340942  3518148  1142179  1389992 3719824  3078470
          131072    8192 1093560 2151932  2677832  2960821 3108919 2098899 3305314  2642855  3181129  1688201  1738331 3274581  3378833
          131072   16384  778401  951506  3751144  3407567 3934420 2250747 3234356  2389164  3987210  2002295  1830354 3231941  3461288
          262144      64  117490   66520  4801784  4160627 4329607   56334 4178050  8149733  3190071   116044   118454 4997875  4819548
          262144     128  118692  106932  4334523  4439873 5513469   83711 3991839  7758293  3151638   127365   105146 4459538  4774863
          262144     256  111595   77061  4100485  4802056 5287720   69883 2525645  6688400  3589681    85044    83783 3184868  3274258
          262144     512  111576  110538  3804764  4609303 5876636  107870 4149557  6953793  4321745   115150   121623 2243288  5593947
          262144    1024  119676   65236  4410752  5445126 5446016  116998 4730490  6545576  4239754   122837   141037 4241667  4573831
          262144    2048  119989  112802  3632613  4218801 4351230  116612 3701600  3535034  3992448   125288   117967 3329786  3197353
          262144    4096  114986  109885  3526530  3613939 3923201  123204 3586648  2723013  3903977   119751    94091 2929704  3602914
          262144    8192  116898  101026  2860519  3781862 3909738  123354 3267738  2451750  3406193   144492   144017 3370627  3973504
          262144   16384  120590  146137  2933902  3766704 3871631   33788 3336688  2514567  3564556   133805   113745 3319282  3720778
          524288      64   24204   39139  5140837  5980046 5628781   12206 3014793  8128610  5008288    42842    41343 4582054  6046807
          524288     128   68556   52572  5040985  4922986 5624980   22034 4778108  7391828  5110361    77601    53331 4610132  5061919
          524288     256   30092   73046  4693925  4607708 5292197   44844 4498932  5636962  5462708    42318    35967 5257754  5280581
          524288     512   79115   37163  3240205  3291715 3719990   33484 3965477  4397019  5356719    37676    78166 4842641  5131325
          524288    1024   59662   31705  4892167  5097047 5710876   46767 4629232  6788495  5039772    79641    79868 4876912  4058992
          524288    2048   68243   60365  4340416  3864520 4410715   45123 3803736  3443599  4332318    74653    41136 2626917  4052536
          524288    4096   39024   62548  2554761  3761413 3860503   72545 2480814  2222841  2580550    39649    77458 1412992  3893738
          524288    8192   79403   82731  3794161  3795943 4070563   89426 3502115  2717407  3892897    86754    91052 3641521  3649426
          524288   16384   89938   85074  3853724  4101769 4092197   90789 3823511  2392414  3730871    95719    91944 3605459  4000858

iozone test complete.
