	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sun Oct  6 08:08:34 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  250919 1002351  3363612  5860307 4274062 1828508 2379626  1679761  3541098  1330167  1562436 2772930  4897948
              64       8  496362 1768283  4897948  9318832 7100397 2662899 4018152  3057153  6271021  2203800  2358717 4274062  7293312
              64      16  586352 1828508  5389653 10821524 8182586 2772930 3738358  3057153  5389653  2203800  2444640 4564786  6421025
              64      32  428943 1330167  4564786  5860307 4988978 1933893 2801873  2052169  4018152  2133730  2379626 3791156  5283570
              64      64  477808 1690338  7100397  7940539 7100397 2467108 3363612  2379626  3203069  1933893  1599680 3363612  4897948
             128       4  468553 1391557  3657016  5122535 4135958 1911894 3124872  2238774  3468030  1802755  1521718 3560017  4717434
             128       8  604036 2027414  4889281  8036304 7082197 2843510 4135958  3445772  7582312  2464907  2166499 4759253  6727225
             128      16  542400 1710838  3468030  5122535 4934216 1939522 3536566  2784517  5122535  2248149  1827299 3867787  5545860
             128      32  554157 1778862  4135958  6406138 6114306 2558895 3199360  2286447  3759450  2066432  1772988 3982553  6114306
             128      64  601330 2286447  6727225  9129573 7917784 3359523 4759253  3657016  5379161  2727923  3657016 4557257  7082197
             128     128  948860 2660335  9129573 1284205110779307 4557257 4934216  4407601  4557257  4407601  2608629 5074121 10779307
             256       4  741633 2000242  5117791  9114515 7314033 2842047 4117018  3879045  4350555  3123106  2665657 5117791  8534922
             256       8  836374 2943325  5569035 10245071 5971678 3879045 4332998  5117791  8271916  3654598  1447470 5540300 10651598
             256      16  606700 1967260  4572895  6249745 5841722 1430119 3605511  2975955  5455847  2310087  2081678 4496299  7518900
             256      32  625794 2607399  4755158  8271916 7735574 3368013 4907284  1817419  6107548  3114048  2152625 4840911  7735574
             256      64  584570 2458168  4652146  7965107 7518900 3009318 4572895  3605511  5810112  3410808  3197509 4652146  8024634
             256     128  666586 2509882  5810112  8024634 7314033 3511189 4572895  3368013  6398720  2872459  4264168 4819184  7518900
             256     256  790209 2533571  7120034  7120034 7120034 2699161 4652146  3275543  4929815  3285566  2943325 4929815  7518900
             512       4  478515 1541840  4620174  6246213 5164632 2073249 3970896  2926501  4411377  2327124  2178404 3941742  6018636
             512       8  713970 1961520  2314583  7540170 6472112 1904125 4262523  3068685  5079126  1551867  1515722 1319250  5760329
             512      16  353856 2613128  6246213  985963012499490 5439343 1286067  1520013 10641343  4701087  3684733 5624545 13190469
             512      32 1187895 2995907  5509113 1387212212499490 4742616 4690818  7211022  7540170  4447925  3437042 3970896 10235583
             512      64 1096322 3046915  6319739 1424006913190469 5509113 5331314  6156675 13109944  5127637  4494470 5951911 13438092
             512     128 1010197 3099691  5115422 1319046912499490 5699180 5760329  6909408 11138071  5509113  3346002 4375425 12797441
             512     256 1158418 3220553  6736026 11877300 4271001 4871723 4784885  5566231  7871843  4271001  4305250 4610256  9304292
             512     512 1308798 3064306 12215097 1279744112427157 4827914 5177083  5331314  5566231  5384786  3481620 5624545 12797441
            1024       4  827896 2884840  4943530 11489839 9381637 3984917 4493556  5536137  3140041  1267024  1122924 3191372  3835457
            1024       8  733955 2146618  5251818  7590887 4064103 1848247 2245375  3422814  6199382  1614767  2008114 4898425  7208671
            1024      16  571078 1605111  4634161  5917516 5536137 1992279 3556008  2877110  4356809  2206161  2586074 3544270  5950309
            1024      32  756848 2236023  3422814  7590887 7306780 2910252 5120336  4079544  5479632  1715375  2023250 4810640  7020149
            1024      64  756315 2163923  4249053  6172653 3696803 2240689 4493556  2450338  5507740  1372717  2254805 3335105  7472033
            1024     128  570168 1851434  4029784  3140041 4715569 1812371 4826859  4215688  8061038  2723840  2744728 4972145  7420395
            1024     256  848337 2653170  5169641  3684119 6819511 3179559 4079544  3345496  6733974  2115949  2485792 4700088  5151040
            1024     512  623651 1646334  4854136  5751117 5652717 1888889 4162573  2246550  5789881  2057168  3579719 4033569  5789881
            1024    1024  796277 2455943  7113161  7369466 6364746 2852271 4720752  3170172  4654248  2251260  2387677 3684119  7420395
            2048       4  596200 1984824  3960675  6132138 5184636 1814210 2976615  3702868  4079167  2576615  2096227 4006862  7318020
            2048       8  987030 2528827  5738844 10240672 8866519 3297725 3757946  4897882  4730646  3363581  2565840 3960675  9431138
            2048      16  538661 2167092  4897882  7419150 7065219 2194777 4038890  3200654  4623699  2599225  2837016 4079167  4594025
            2048      32 1114301 2197023  4591569  5644567 5535444 2087567 4276140  3080148  5172149  2420514  2656292 4248644  7444871
            2048      64  732441 2412357  4656281  8159088 9189005 3459769 4900677  5080379  5503525  2868277  3210223 4886737  7643611
            2048     128  589207 1868674  4312636  7529708 7503399 2985927 5006356  4330028  6802261  2676988  2035623 4046500  5080379
            2048     256  842414 2303669  1384846  2275596 4772701  424974 1013824  3826582  5447681   864891  3723735 2473485 10037248
            2048     512  521905 2400894  5319484  7112016 7237860 3225896 4994712  3864455  6563185  2981782  2185285 4265523  7036283
            2048    1024  776891 2395538  5836323  7183386 6900622 3011047 5119743  4356379  7082696  3555722  4403275 3717289  5119743
            2048    2048  847651 2064488  5095447  6321679 6321679 3108009 4957240  3351769  4897882  2513289  2420514 3812993  2680329
            4096       4  670596 1931232  3552638  3056478 2661562 1296612 4321103  4222337  4505833  3040789  2868663 4801789  5589120
            4096       8 1259539 1478753  4348447  4092583 3988078 1534080 2896717  3889659  3284363  1233051  1134973 3631489  2691164
            4096      16 1262222 3140855  5784846  6291135 7756829 3682869 5306022  7529067  5056165  3792628  3387995 5038371  5490871
            4096      32  508885 1700336  4639689  5728903 5902100 2603876 3637640  2479127  3210107  1624757  1935802 5164073  5454263
            4096      64  802354 1556174  4055868  4289813 3697135 1948757 4284464  2929815  3740604  1622762  1347355 4315676  4180214
            4096     128  523779 1651623  4132949  3199942 4051086 1196219 3634562  2782703  3362795  1615741  1726133 3324403  3767675
            4096     256  538017 1580222  3637640  2625363 3459633 1835102 4136930  2419425  6349261  1774082  1870262 4051086  5099691
            4096     512  539368 2308872  4007615  3558525 4121052 1743829 3927001  2398148  3942321  1523199  1548600 3580776  3416292
            4096    1024  521458 2012918  3979764  3624593 3182750 1583864 3788446  2343197  6361016  1820324  2059243 3362795  3583016
            4096    2048  496358 1372653  2381196  3700320 3116922 1685655 2347359  1361665  4153935  1469771  2487022 3436107  3608605
            4096    4096  687145 1491592  2329851  3292546 3656998 1932101 2678994  1371229  2921346  1376834  1591936 3075079  2607432
            8192       4  458008 2675407  3159282  3207351 2579403 1393180 2795109  1683161  3236658  1885845  1221210 2921546  2747063
            8192       8  944317 1447103  2763857  4097857 3206454 1360361 3254439  2480166  3098317  1421774  1679705 3424738  3665505
            8192      16  742771 1432144  3196015  3594563 3439135 1542122 3444997  2462215  3208549  1460264  1625049 3266505  3376611
            8192      32  780037 1594359  4599816  4788276 5065711 2379350 3531027  2694711  2679789  1961753  1605985 3394960  3616888
            8192      64  598311 1610426  4250966  5171695 4862131 2385628 3448109  2692810  3603989  1737814  1609143 3535386  3529213
            8192     128  511969 3459566  3676880  3544504 3608910 1782809 3563251  3434666  4675554  2058356  1605910 3710232  3603989
            8192     256  659270 1534135  3929159  4000060 3487304 1517602 3491912  2439489  3882541  1570314  1412422 3457825  3309929
            8192     512  731948 1601269  3396303  3554036 2676241 1849604 3695070  3029476  7243074  2415819  1677328 3207651  3364377
            8192    1024  518576 1451688  3204958  3373958 2891794 1756380 3552199  3778367  6814966  2396777  1256811 2907947  3195123
            8192    2048  507058 1486160  3257215  3208549 2929017 1399137 2597342  1609445  3695070  1723173  1383308 2686914  2745307
            8192    4096  714580 1404398  3036169  3053437 2423658 1524064 2606405  1404915  3581823  1234327  1794541 2854319  3054251
            8192    8192  749839 1470450  3139938  2421438 2489871 1294551 2479450  1525756  1758268   866427  1457662 3706629  3683187
           16384       4  832945 1305490  2994599  3023453 2524520 1207897 2873992  1968542  2696064  1641853  1184312 4243565  3683346
           16384       8  579535 1662347  3715207  3436866 3094244 1912869 4251178  2517122  3536261  1796502  1477082 3029584  3938574
           16384      16  589483 1610079  3273477  3787280 3912116 2145619 3444791  3723662  3112463  1395551  1665571 3355311  3685124
           16384      32  520539 2302097  3466163  3633489 3823525 2080529 4087815  3976866  4350488  2756408  1494492 3501485  3473521
           16384      64  531568 1673725  5494127  4729877 5523715 3481616 2360131  1867742  3428293  1434920  1743538 3508278  3758694
           16384     128  634325 1703304  3272230  4503594 4453395 2141140 3313889  2732514  3596220  2852874  1580382 3691062  4197684
           16384     256  686838 1797442  3494896  3550145 3137473 2276172 3208071  3470364  4264633  2049015  1787437 3333501  3488332
           16384     512  550778 1655938  2910632  5583859 5398313 2420739 4114493  3578802  5036679  2422189  2332889 4210802  4904048
           16384    1024  628126 1575997  5184886  5173176 5047778 3035740 3607169  2296021  4477770  2168641   829236  740154  3390740
           16384    2048 1102478 2166316  2570797  4505957 4624209 2339242 4133302  3014037  4190261  2027433  2027015 3343068  3844272
           16384    4096 1110244 2207159  3535715  3659611 3406202 1402873 1973517  1245170  3552347  1246593  1340114 2568490  2670085
           16384    8192  648567 1531189  3067586  2695641 2566859 2365900 2334871  1815199  2852400  1730977  1839445 3016286  3027449
           16384   16384  912963 1766848  2890068  3499345 3557865 2315751 2408690  1252501  2469364  1525953  1543778 2902396  3005600
           32768      64  719369 1716789  5366653  4661822 3288657 1765029 3523822  4098030  4924573  2841772  1632101 4081722  5013494
           32768     128  717038 2017369  3463525  4535369 4268316 2375501 4549782  2691197  5328163  2609742  1829401 3278068  4397792
           32768     256  879182 1681008  3504682  5871250 5830650 3620358 3648130  4152634  4900167  2512879  1633323 3627907  4151004
           32768     512  674087 1992336  3958403  4539114 4623556 2687882 3765161  3767328  4928988  2747800   955559 3580089  3832033
           32768    1024  752662 2131933  3793846  4072047 3896677 2417409 3122561  2838779  5467855  2844949  1564405 3447107  3477811
           32768    2048  896624 1493385  2721142  3834706 2988660 1931277 2913273  1257552  4814512  1334205  1502281 3208131  3291256
           32768    4096  673962 1900354  3060128  2675168 2847955 1850884 2665570  2472688  2522333  1450102  1503678 2963847  3344354
           32768    8192  976518 1388471  2479021  3097787 3134740 2419026 2760327  2344742  3362930  2283160  1432106 2866129  3007890
           32768   16384  678513 1665042  2508064  2942274 3209105 2306649 3509067  2258473  2505367  2173813  2497945 2909142  3687972
           65536      64 1042172 2118914  3631205  3670235 4522520 3022602 3669010  7983487  3690934  2113245  2059322 3907912  6118077
           65536     128 1001742 2785215  3697786  5479169 5092990 3496382 4289283  6516504  5075967  2786174  2009447 3962272  5104434
           65536     256  971654 2365236  4304194  5484198 5304392 3271234 4343917  3911638  3830260  2270352  2190143 4267441  4520660
           65536     512  913152 2234601  4694209  4698221 4738391 3151662 3341988  5319894  4697899  2654983  1980419 4302509  4119143
           65536    1024 1134725 2173655  3843972  3610220 4348728 2727590 3443126  3756506  4737656   723133  1601602 4211861  3220603
           65536    2048  868002 1772493  3259017  4687804 4129602 2226240 1664657  2773776  4095515  1291678  1576407 2670355  2226312
           65536    4096  939044 1226920  3833839  3469900 3508162 2343498 2742339  2733640  2506825  1278277  1636072 2672095  2851110
           65536    8192  877910 1758039  3260795  3898435 4270292 2535334 2938556  2486484  3185852  1661116  1512513 2372524  3030299
           65536   16384  856288 1997995  3413326  3222189 3514756 2073395 3113959  2435828  3152891  1698477  1833328 3132411  3760361
          131072      64  977500 1011186  3984291  3684695 5819689 2931408 5839160  4726894  5806841  2160974  1966596 4290113  3985418
          131072     128 1058817 2583052  3713191  4657849 5264155 3086438 1621656  5775061  4111682  2574380  2944376 4891291  4617825
          131072     256 1285347 2305048  4597550  5136857 5451611 2884573 5439798  6881857  5445455  2407104  1958846 3605930  4200206
          131072     512 1289329 2209276  2520234  4072210 5482327 2481992 3961067  5633159  2802234  2303637  2182750 3206343  5151394
          131072    1024 1099597 2280029  3556153  5655004 5318803 3021984 4191208  6247522  3855181  2180421  1713361 3489586  5219078
          131072    2048 1011858 2148861  3581405  4367619 4796969 2398305 3474216  3161554  3936307  1590660  1606079 4622057  3859024
          131072    4096  999245 1494958  2993468  2803620 2989918 2013368 3498981  2282927  3209169  1582382  1192845 3344444  3172959
          131072    8192  872179 1514775  3413957  3852560 2920228 1848479 3647269  1617971  3434539  1821657  1323383 2704468  2985502
          131072   16384 1018153 2176873  3682202  3775878 4081704 2289983 3641181  2688702  2667101  1667903  1378470 3489675  3964295
          262144      64  128126  123019  4688672  5787122 5732062   66688 4327886  7763991  4503485   117330   108217 4481093  4765736
          262144     128  107862  119394  4213385  5888375 5487384   75797 1901842  6989422  5529190    81256    98906 4162407  2382025
          262144     256   71238   74398  4179861  4287601 4095994   69453 4718026  6973021  4827865   110985    86233 4307894  4230797
          262144     512   75551   63159  4068922  4714911 4242502   70749 4097154  6876984  4559265   101437    76724 3465770  5282486
          262144    1024   76029   77814  4964096  5199206 4677801   69738 4085462  6880815  4261263    71529   118597 4347841  4420559
          262144    2048  122158  101642  4000307  4361881 4175004  155161 3895043  3614688  4109036   113991   117455 3779419  3392352
          262144    4096  142594  102811  2456236  3199251 3151223   78369 3426542  2631941  3507093   115049   127488 3331693  3774035
          262144    8192   74847   78788  3306764  3323245 3277908   80622 3207202  2640880  3570134    89524   113082 1812049  2733425
