	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sun Oct  6 00:46:59 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  333126 1279447  3203069  6421025 4274062 1828508 2203800  1734015  4564786  1553394  1484662 2561267  4207076
              64       8  435909 1363961  4274062  5860307 4897948 2133730 3057153  2444640  4564786  1599680  1484662 3363612  5283570
              64      16  481234 1638743  3958892  5860307 5389653 2133730 3022727  2467108  5735102  1768283  2006158 3738358  7293312
              64      32  444572 1562436  4564786  5735102 5860307 2379626 3165299  2467108  4018152  2052169  2278628 3203069  4988978
              64      64  571375 2067979  6421025  9006179 7940539 3022727 3738358  2892445  4564786  2662899  2222043 4274062  7940539
             128       4  488594 1291158  3867787  5545860 4267461 1878447 1504659  1858934  4407601  2098744  1294270 4135958  6330599
             128       8  326602 1684006  4596273  6812590 5545860 2326073 4407601  3536566  8036304  2453642  2211113 4717434  7476717
             128      16  405245 2027414  4759253  7582312 8036304  612303 4012317  3560017  7476717  2843510  1015251 4934216  8548124
             128      32  711270 2248149  4889281  7917784 8036304 3277486 4934216  3657016  5545860  3036502  2969325 2660335  7476717
             128      64  680612 1967960  5325799  9129573 8036304 3359523 3982553  3657016  5325799  2621367  3445772 4267461  7476717
             128     128  706589 2409592  7082197  9129573 7917784 3380677 4267461  2843510  4717434  3277486  2608629 4717434  8036304
             256       4  387240 1471270  3994490  5217259 4281170 1956506 3285566  2350543  4572895  2205688  2000242 4404088  6107548
             256       8  713067 2533571  5217259  7965107 6936061 3009318 4672389  3879045  5569035  2665657  2392442 5117791  7965107
             256      16  766517 2210228  4652146  7735574 7314033 3197509 4819184  3705040  6249745  2842047  2441400 4009406  7791708
             256      32  715443 2152625  4929815  8271916 7518900 3410808 4197489  3994490  6107548  3078337  2842047 5320671  7735574
             256      64  778183 2015259  5971678  8534922 7791708 3421677 4404088  4070199  5810112  3454704  3245838 5347168  7965107
             256     128  735537 2419396  6107548  8024634 7314033 3285566 1662639  3705040  5242734  2719671  4054829 4755158  7518900
             256     256  790209 2588541  7314033  7518900 6719046 3285566 4734192  3368013  4819184  3245838  2783115 4929815  7314033
             512       4  596721 1954379  4690818  6571132 5331314 2427068 4030519  2922519  5019764  1677976  1333173 4420457  6174377
             512       8  537299 1684557  2991733  5019764 4228947 1094088 4784885  3736016  5331314  2532990  1518938 5067142  7435738
             512      16  594738 1968713  4610256  6156675 3963567 2474613 2535981  3012719  4690818  2187279  2014892 5067142  7513788
             512      32  706221 2532990  5439343  7871843 3604335 3325278 4961773  3158966  6472112  2894940  2572435 4838792  7647578
             512      64  765371 2347475  5214798  7647578 7211022 3259661 4916336  4030519  6086873  3140488  2427068 4784885  7435738
             512     128  796306 2544997  5439343  7410080 6999490 3415178 2314583  3877684  5822804  2860238  3201349 5067142  7211022
             512     256  770037 2452009  5453155  7115451 4411377 3220553 4411377  3533174  2287463  2845081  3304808 4690818  7022379
             512     512  632020 1968713  5624545  2463259 5624545 1766304 3884698  2427068  4262523  1842059  2722449 4532414  6999490
            1024       4  247879 1995982  3951918  6402699 5169641 2321847 3999762  2926114  4415030  2106609  2019445 4287225  5751117
            1024       8  737738 2150918  5120336  5601115 6744549 2688041 4451639  2952261  5277632  2534194  2073055 4972145  7319232
            1024      16  781641 2461573  5336651  7524394 7008693 3031444 3680961  3655895  4720752  2509027  2514903 4876180  7257394
            1024      32  810706 2338280  5479632  7644933 7269678 3251778 3603747  4130547  6479979  2723840  2586074 4531485  7113161
            1024      64  801179 2565989  4762630  6172653 5991815 2730767 4379019  3358576  5536137  1841906  1809317 3390391  3880507
            1024     128  797460 2386350  5251818  7420395 3808251 3220084 2625597  4126579  5018624  2065081  2094282 4767917  5690162
            1024     256  831905 2546213  5065980  7208671 7066349 2625597 4805258  3606774  6692005  2798378  1946237 4674510  6102490
            1024     512  815169 2461573  5630486  7008693 7054742 3046495 4570058  2820430  5885083  2444759  4064103 4854136  7208671
            1024    1024  742071 2468647  7257394  7537599 6059442 2222141 4826859  3210456  5096034  3239514  2510493 3984917  4095102
            2048       4  591886 1543340  3999400  2398213 2531808 1183870 3304067  2044343  2937929  1367213  1839856 3880166  5172149
            2048       8  721127 2169281  5868220  6420913 6416117 2373037 5403134  5521212  7582884  3441748  3174630 4376355  7419150
            2048      16 1000947 3334853  5626082  7477273 9431138 3650932 5852228  5389574  7361923  3682233  3154809 4481379  5800851
            2048      32  827482 2354177  4284671  7189398 7419150 2925920 3500658  1851755  1542232  2537792  3175804 5769681  9841749
            2048      64 1070556 2942962  4875642 1024067210452512 4257067 4023754  5884299  8531869  3549844  2702252 5970183 10037248
            2048     128  970196 2280429  5159722  4319142 5785224 1896314 3744839  2864451  8464610  2541546  2464260 4376355  5306340
            2048     256  772837 2635914  3857514  3908414 4663865 3169944 4435103  3982711  7556202  2921939  1759581 4104506  6243566
            2048     512  802212 2109095  4663865  6990474 7112016 3309159 4006862  2756005  6670210  3121562  2951050 4900677  2622235
            2048    1024  897045 1221930  2293214  2821176 3070239 2070459 4707314  3561619  1157703  2479196  3185225 4531020  7761014
            2048    2048  539101 1461916  4562305  4909079 5277002 2037554 2900235  1629101  3407614  2092143  2642401 3513544  3826582
            4096       4  394116 1241158  3785942  5007531 3421735 1619549 3427196  2206846  4141917  2131020  1861750 4344048  3615440
            4096       8  493308 1299064  4095510  4404184 3634562 1624143 2910951  2519114  4302706  1619091  2125483 4003879  4157956
            4096      16  795334 2378888  4417775  4501111 3512686 1822062 3112404  2661562  3615440  1576596  1703202 4208889  3706707
            4096      32  802992 1853314  4116116  3965067 4031124 1850121 4288742  3930595  4399673  2121284  1963457 3857345  3927899
            4096      64  812870  270758  1032270  1074829 1591936  416180 4342950  2896717  3105653  1588697  1757027 3849566  4063542
            4096     128  747704 1608179  4352854  4607338 5159420 2199781 3980686  2564999  4452120  1760087  1752724 3322474  3667146
            4096     256  821185 1573564  4807163  3820460 4145915 1927548 3927001  3872125  7728911  2343197  1649562 4719996  5044289
            4096     512 1276383 3571100  6049663  7087972 5794602 4161985 3041327  2321978  4196552  1701683  1647505 4128976  2170598
            4096    1024  631222 2303609  5075585  5469892 4763181 2771033 2778652  2017883  4087714  1600091  1566962 2780451  3240380
            4096    2048  527980 1360802  3468714  3634562 3114661 1563966 3608605  1689800  3175103  1574862  2671911 3410865  2506983
            4096    4096  522584 1499795  2848685  2844440 2816923 1363502 4113159  2919360  3479956  2103621  1646242 3424463  4271680
            8192       4  705411 1216153  3464100  3596068 2675407 1181079 2524631  1878011  2743335  1768130  1300726 3245524  3019626
            8192       8  770867 1384702  3069257  3842165 3233004 2020708 3351906  2400126  3577348  1915386  1553838 3735645  3590057
            8192      16  570752 1465246  3844314  3001950 3439135 1568164 2807442  2502930  3500806  1486739  1570242 3589681  3602478
            8192      32  575725 1612617  3271481  3826334 3718262 1917202 3367015  2787400  3402019  1692947  1695035 4553488  4528283
            8192      64  649745 1664006  6010303  5599873 5752696 3585187 5830794  6108608  5846669  3176514  3254747 3114889  3430551
            8192     128  588635 1882745  4011735  4724413 4623336 2580178 3457825  4033398  3385260  1434955  3082197 3477070  3478478
            8192     256  612398 1817609  3597574  3305789 3312482 1677328 2480166  6032463  3258451  1524132  1572686 3111222   830671
            8192     512  692529 2421438  5123115  3243073 3000639 1882745 5142283  6019780  5631077  2962606  2525373 4798976  5505657
            8192    1024 1096640 1907729  5066458  4454894 2616528 1966469 4561346  5142283  6046263  1851298  2466811 5044145  5191229
            8192    2048  656725 2656378  4268923  3734021 3734021 2405166 2555234  1782069  2398115  1458714  2306207 3855097  3949937
            8192    4096 1046633 2244296  3523423  3847758 3752371 2413613 2656378  1715259  3223903  1403709  2592443 1971660  2682299
            8192    8192  665914 1301366  3121964  3035096 4240474 2492942 2992016  1661029  2985257  1429166  1378646 2685024  2775915
           16384       4  760273 1542046  3286628  3061846 2356731 1667227 2559593  2746164  3867857  1945856  1210493 2772197  3227811
           16384       8  503565 1330308  3649699  4005844 3200004 1733947 3029584  2363215  4373747  2264844  1411083 4009817  4757383
           16384      16  601289 1692731  3603386  4269137 4370409 2150655 3104168  2420739  4195634  1902648  1681095 3373263  3355966
           16384      32 1354724 1749530  3612098  3564139 3439791 2431961 3337548  2602339  4853136  2148772  1551376 3493297  3783111
           16384      64  716650 2341873  3702596  4317145 4853136 2231238 3475629  2700090  4406561  1992457  1572822 3453620  3373926
           16384     128  575825 1922341  3555472  3584402 3466163 1689775 3325918  5038156  5291891  2270531  1480455 3557865  3494896
           16384     256  735700 1774330  3373926  3447037 3004549 1601710 3222664  2567243  3358098  2165224  1280889 3321417  3682754
           16384     512 1083035 1590846  3723461  3797955 3050429 2048282 3043673  3159980  2917305  1189230   485970 3263218  3304487
           16384    1024  818422 1683896  3703394  3279413 3567099 1673725 3673501  2636586  4087815  1342733  1551516 2926748  3162306
           16384    2048  579721 1707027  3120803  3336900 3420444 2018263 3154468  2259854  4397256  2138341  1859302 2773204  2930367
           16384    4096  606924 1439971  2554455  2993685 3147100 1944699 2946702  2017730  3236628  1793923  1412156 2753646  2598600
           16384    8192  741559 1725371  3313250  2516753 2864289 1898233 3106553  2215556  3082585  1410330  1855487 2450433  3349913
           16384   16384  654834 1535088  3679993  3566358 4088788 2503277 3069230  1607668  3018406  1522808  1380413 3446346  2718032
           32768      64  638989 1620975  4617188  3553248 4166230 2175534 3702976  4027066  3322686  2128368  1642340 3592536  4094002
           32768     128 1116347 2131834  3952256  3738532 3340940 1818220 3366307  2958742  4924573  2774145  1749949 4262227  5976176
           32768     256  813605 1769505  3531790  4703945 5117472 2964039 3379551  3733860  4103659  2369849  2881452 4223847  5148913
           32768     512  817666 2056090  2878917  4033447 5201921 2786858 4100108  6249837  4367327  1154039  2630470 3949871  4959581
           32768    1024  720889 1784462  3493014  3464573 4339610 2435357 3541346  3306618  4222809  1848569  1443204 3589064  3993135
           32768    2048  816200 1570321  2921261  3010921 3667796 2543291 3329770  2832928  3054483  1482783  1247406 3277834  3088112
           32768    4096  666313 1506711  2516975  2858321 3118098 2304058 2642558  2249012  3020914  1411993  1286474 3148672  2869360
           32768    8192  954723 1534433  2519651  2731092 3091029 1859901 3414394  1886581  3110125  1709337  1440421 1690208  4356944
           32768   16384 1203737 2013025  3906979  3874706 4377203 2508843 3153223  2586268  3035794  1939069  2430104 3427592  3841995
           65536      64  948971 1549893  3630198  4937914 4638756 3070341 4216707  3992660  5658974  2887045  1902679 4463404  4938268
           65536     128 1019191 2585776  3674602  4830571 4896920 2879816 2149014  7155333  5232500  3109802  2115229 3724037  5076342
           65536     256  927470 2537300  4397215  3990979 4093197 3363910 4123592  4487523  3588446  2215635  2566414 4507909  2291645
           65536     512 1136912 1916489  3680358  5274165 4211797 2682578 4274210  6179697  3097466  1581850  2876892 3194553  4112734
           65536    1024  915640 2014882  3635239  3671461 3508565 1446902 3025396  2247997  3556319  1334120  1356150 3169505  5309618
           65536    2048  805071 1575766  2584512  2704298 2511359 1987752 1438738  3024697  2257375  1163077  1343720 2582788  2734999
           65536    4096  792080 1653442  2600109  2722512 2770952 1467903 2551833  2083405  2566007  1536422  1360628 3112619  3709112
           65536    8192  993799 1614622  2304615  3110118 3077078 2387734 2585533  2899561  2716968  1660955  1713758 3348298  3403057
           65536   16384  970470 1884082  3250000  2617465 2381218 1914860 2603730  1735912  2556913  1678635  1626893 2644282  4206962
          131072      64  826354 1042729  4074232  4536769 5570204 2931736 4264456  6921104  3829134  2870041    92112 3776526  6275836
          131072     128 1061278 2261264  4047536  4053564 4995291 2960613 4591598  6976790  4375197  2675538  2251669 3306308  4200463
          131072     256 1106318 2114276  3229093  5355330 4981440 2689044 3272690  6476797  3740425  1667903  1722747 3812009  4660337
          131072     512  879217 2298619  3687191  5070668 5556972 2988017 4193510  6573682  4136338  2741749  1856381 4637262  5740747
          131072    1024 1102873 2360036  3947103  5586846 5546153 2982570 3646349  5458377  4102416  2412068  1803413 5251082  5069873
          131072    2048 1010127 1698198  3669422  3563876 4642352 2417595 3635643  3484853  3640072  1742188  1476168 3040334  4775136
          131072    4096  975846 1948101  3091176  3178333 3427601 2283202 2665084  2015590  3947103  1793049  1670854 2762150  2801763
          131072    8192 1024206 1557007  3271970  4079553 4164191 2335522 3475973  2320802  2179418  1194114  1587729  848752  3306825
          131072   16384  978485 2168056  3466504  3782086 3975245 2217912 3533616  2738307  3400506  1719003   735268 3465041  3458001
          262144      64  116746  113639  5466676  4426984 4007582   53729  464549  7674252  4228471   129360   121242 4077841  6014675
          262144     128   83414  108952  4113417  5719300 5440492   55944  729115  7648042  4138094   110105    79821 4223419  5707959
          262144     256  100565  107276  4129096  4427733 5407927   67362 2120424  6989022  4463629   118131    97873 4008751  4539838
          262144     512   81008  114702  4493161  5580971 5502130  100674 4080444  6731849  4432374    97327   107919 4385874  5392464
          262144    1024  111813   74508  4351299  4286631 5384172  115048 4212965  5836178  4073777   114363   116781 4309599  5435973
