	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sat Oct  5 17:46:25 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            4096      16  506813 1491074  4325455  3468014 3679713 1677917 4763181  2198374  3568133  1574718  1486301 4157956  4230655
            4096      32  538523 1407631  3387995  3571100 3088901 1543452 4882301  4205798  4644707  2306392  1620313 4977067  4325455
            4096      64  852818 1948536  4535572  5649775 5389246 2944377 5468151  3038638  5026578  2432442  1159016 4145915  6122971
            4096     128 1404179 3146031  5910222  6978564 7489679 4079948 5625724  8032459  6293440  3564431  3266255 5332372  6649056
            4096     256 1211145 2206846  5007531  3621537 1838440 3864287 5411313  6077484 12334720  1950527  1622762 4083827  3442303
            4096     512  543738 1875366  3660115  3628421 3583764 1823028 3842678  2145658  6649056  2333965  1644351 3143154  3621537
            4096    1024 1038258 2952980  5438722  6967243 5885924 3689988 3450600  1842383  4526013  1688969  3018881 3470816  3329557
            4096    2048  544014 1510343  3059199  2826656 3057021 1588110 3000952  1695302  4087714  2019781  2131020 3067940  2957556
            4096    4096  428984 1951413  3210107  2479484 2850576 1637768 2819234  1093715  1081052   807749  2610602 2798112  4027344
            8192       4  831676 2596557  5354648  5265210 4810398 2453424 4591825  4979812  4390007  2107984  1204683 4536055  4949683
            8192       8  646262 3027341  5633847  3554036 4097857 2144025 3976911  3593060  3705031  1882745  1714146 5271672  5188093
            8192      16 1261842 3154351  4139325  3963149 4023480 1700320 2503659  2060948  2541625  1621904  1527248 4053861  4433053
            8192      32  660487 1858508  3878597  3245831 3481651 1808806 3047749  3100833  2849348  1521836  1346500 5142283  3953573
            8192      64  512290 1646306  3644124  3594563 3468296 1795291 3127933  2768534  3583317  1483017  1661029 3759351  3580330
            8192     128  539231 1649546  3357146  3640649 3449147 1547958 3868117  2809278  3735645  2150197  1648280 3596068  3463751
            8192     256  563923 1397259  3554036  3634487 3575859 1716287 3264953  2609771  3459566  1598141  1613905 3673735  3400672
            8192     512  540334 1583339  3514413  3577348 3400672 1830195 3253514  2446089  4515786  1725336  1579917 2874376  3334017
            8192    1024  497355 1636738   793494  1840883 1976423 3172701 3558822  2426568  6866721  2406008  1279987 2931016  2925775
            8192    2048  490420 1826498  3267748  3456433 3332724 1393180 3022813  1682832  3227840  1927527  1411668 2547278  2974404
            8192    4096  759855 1346447  2624923  2816186 2814110 1497625 2380009  1770864  3257215  1402506  1973018 2500562  2515205
            8192    8192  514862 1307557  3113478  3005363 3072825 1517334 2735254  1576872  2986555  1620604  1620910 2774122  2829637
           16384       4  659528 1188716  2949864  3394257 3255180 1400100 2729258  2380076  3792715  1579329  1217851 3130327  3138620
           16384       8  626849 1379831  3885352  3405527 2894694 1327507 3272230  2485890  3318049  1371487  1541562 3701798  3785611
           16384      16  644274 2563126  3550879  3585150 3349913 1460227 3387898  3498633  3404177  1402272  1680437 3883376  3565618
           16384      32  708559 1594093  3813764  3470364 4284575 2278738 3593775  3239222  3636758  1454017  1487312 3147821  5927769
           16384      64  552617 1749708  3400640  3606411 3553266 1753593 3667815  2768066  3663708  1628778   964621 3626394  4047368
           16384     128  756174 1650450  3557865  3749261 5008779 2773652 4488592  7746700  3689278  1523787  1742609 3601686  3781237
           16384     256  679692 1724462  3347792  3557128 3495607 2347633 3326079  2507478  4842876  2725254  2717494 3338845  5152232
           16384     512  644026 1613708  3647374  3410428 3719430 2034998 4423296  3676842  4735092  1730498  1612270 3655523  3391409
           16384    1024  520938 1683854  3722654  3679205 2988218 1325330 3032927  1874364  8799127  2281840  1363622 3485325  4435287
           16384    2048 1034607 1849196  2988738  4362087 4422158 2329963 3297985  2783990  2805013  1150563  1483523 2515187  3433260
           16384    4096  528958 1666055  3038559  3004024 3005732 1479626 3033998  2029709  2712132  1511720  1385171 2990298  2701788
           16384    8192  894379 1551341  2929867  3398453 3315968 1924817 2971292  1552077  2616807  1657256  2034757 2474165  2496365
           16384   16384  628264 1778187  2989258  3383061 3440479 2308904 2519891  1673725  2932993  1331700  1519273 2744847  2953668
           32768      64  615419 3471574  3362848  3621598 3403065 2136938 3391058  4494876  4506076  2669245  3330093 3526082  3976153
           32768     128 1269388 2049284  3718605  3580836 4537315 2777228 3624463  3753951  4591275  2403039  1979937 3633278  4023058
           32768     256  674071 1869159  3365977  3569119 3829470 2542914  871721  6375072  5207045  2978621  3037673 4022587  4595113
           32768     512  759411 1329662  2669971  4170022 5522119 3338181 4581633  6255811  4964956  2748954  2493187 4946728  5050524
           32768    1024  828710 1976947  3117815  3760422 4144120 2414564 3728289  3960798  3514001  1721283  1419445 4618429  3782153
           32768    2048  801627 1760011  3403739  2846186 3466058 2091254 3142912  2243432  6301704  1917026  1671664 3403402  4254574
           32768    4096  630286 2260033  2367440  4222679 2990871 2017487 2637487  2378461  2074963  1593775  1530435 2937244  2708540
           32768    8192  760916 1901563  3030707  3460212 3076224 1457792 3893035  2054031  3714786  2242846  1836343 2905698  2679497
           32768   16384 1224566 1474701  2894438  3062173 3252392 1936638 1341027  1984110  2598394  1884408  1855056 2709875  3491860
           65536      64  773287 1955190  3971374  3598311 4091126 2598168 3380749  4457975  3306093  2485158  1970524 3921739  5695793
           65536     128 1161720 2078726  4568217  3921739 3178117 2375354 3873712  5458171  5654550  3179330  2186067 3697388  4859607
           65536     256  943777 2189062  3802917  4155761 4382842 3499542 5090161  6110596  5385559  2606619  1812141 1943014  3749384
           65536     512 1245505 1739185  3732583  4681816 5725691 3329399 3365640  4068539  3467143  1694394  1698698 3661825  4746573
           65536    1024  886028 2346940  3776220  5557152 5570892 3351360 4323216  3751789  5180725  2261014  1852391 3286016  3858216
           65536    2048  867851 1895699  3337362  4722679 5231603 2936453 3166620  2777784  2629207  1276881  1459866 3079836  3010651
           65536    4096  839248 1910893  2729297  2732716 2966367 1921701 2756170  1882405  2439373  1542275  1307088 3034648  4181937
           65536    8192 1164757 1625027  2734319  2757083 2805970 1640114 2533581  2272153  2770980  1666858  1654029 2695415  4111380
           65536   16384  952615 2257356  3816645  4114273 4278601 2537909 3031569  2789709  3049056  1720246  1957529 3400405  3920788
          131072      64  790948 1990341  4342744  4316251 5343151 2947233 4272642  7532882  3648479  2036828  1804579 3573978  4474659
          131072     128 1008735 1962454  3674671  3791189 5186482 2840369 4390151  4537556  4788029  2399707  1911371 3991581  5225328
          131072     256 1042885 2354144  3524757  5468857 5196140 2520418 3489764  5502135  3410675  2656559  2029699 5213287  3292861
          131072     512 1117942 2483124  3772716  5164994 5438183 3046923 3999160  5682007  4505722  1689701  1600021 4267501  5417498
          131072    1024 1201636 1738958  3217433  3605126 4236718 1807166 2423713  3810476  2887375  1262735  1845382 4596089  5547048
          131072    2048  993941 1141911  3566581  4949865 4803970 2463385 3614179  2732659  2729308  1320066  1559047 3522499  4563621
          131072    4096  957926 1919372  3165997  3285992 3958215 2202301 3363227  2854987  3481807  1446566  1259859  438577  2376132
          131072    8192  654829 1659561  3502548  2744788 2058426 1266628 2936921  2413413  2390255  1179361  1263478 2849630  3418670
          131072   16384 1057576 1616040  3023447  4153369 4147322 2297735 2868977  2722900  2591075  1547610  1159404 3296336  3541903
          262144      64   80627  130880  4815263  6209446 5807357   66081 4129887  7470177  4628824   125803   110923 4496082  5121897
          262144     128  118550  113687  4649514  5942027 5618530   79904 3975975  6410480  4679812   117329    76956 4029628  4882729
          262144     256   77771  134232  4207355  4334249 5219271   75883 4477717  5859942  4305060   128139    77231 4223841  4567276
          262144     512   83955   71329  4606542  4497793 5310962   81793 5038412  6787452  4217102    78797    82147 4123645  4337618
          262144    1024  101630  113119  4263543  4175924 5376116  111247 4166113  6799036  4640781   115922    82390 4234692  4381714
          262144    2048  112187   95873  3880170  4393533 4738257  134031 3750323  3677151  4523849   135420   120137 3738299  3955450
          262144    4096  118281  100846  3266592  2654922 2679913  135694 3182214  2677153  3680400   114305    78529 3118865  2148420
          262144    8192  103619  136880  3613239  2737767 2648163  127249  756181  2732718  3652464   111951    98185 3575533  2762232
          262144   16384  117195   83178  3830332  3991535 3977601  104620  413382  2763079  3595151   127928   143642 2101895  2695543
          524288      64   29648   81582  4450546  5674227 4683647   12853 4364996  7934993  5212081    76721    85404 5349057  6061491
          524288     128   81485   79346  4970826  5268272 5492000   38646 3328556  7950255  5326242    42236    82638 5312409  5235497
          524288     256   76792   51828  4958128  5061674 5494648   27162 4667513  7070364  4635330    73552    81393 5137414  4772291
          524288     512   79602   71616  4886362  4856995 5315980   30339 4575695  6876163  4951675    77431    76799 5014718  4821702
          524288    1024   62590   67332  4483970  5533027 4797434   51195 4895685  6877260  5572793    83463    51624 4506935  4905798
          524288    2048   77919   72169  4412122  4549058 4763700   64153 4321208  1756309  3199394    38302    76185 2932047  4447936
          524288    4096   74281   37886  3681126  3862497 3767735   81175 3655815  2773264  3716111    79819    52785  666989  3791440
          524288    8192   74511   67833  3628866  3653343 3837537   35175 2500814  2319960  3618922    47559    79281 2785196  3706390
          524288   16384   80026   79108  3823930  3752818 3889496   83423 3365741  2752226  3563145    81845    48093 3009949  3686303

iozone test complete.
