	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Fri Oct  4 07:06:00 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            1024      64  736725 2659742  5363307  4374559 7537599 2837198 5018624  4321737  6609617  2760606  2744728 5151040  5251818
            1024     128  811319 2295784  5200941  3923040 5885083 3369115 4926518  3618930  8000971  2098375  2333199 3631168  7420395
            1024     256  927477 3112733  3655895  7826025 8970167 4014717 5169641  5144870  4550690  2844715  3999762 3738636  6569179
            1024     512  642016 2137006  2708381  5821271 5652717 2174880 4736370  3618930  5958564  2789291  2993413 4741598  7306780
            1024    1024  752340 2461573  5660167  6776473 6650556 2974754 3040026  2900425  4415030  2270300  2138070 4762630  6692005
            2048       4  376953 1929972  4112366  3864455 3683812 1861789 3644736  2998435  3962502  1695335  1826943 3723735  4358590
            2048       8  514712 1602657  3543986  4196751 6075753 2417789 4164199  3991965  5447681  2462141  2324238 4818211  7112016
            2048      16  656431 2485653  5184636  6225466 6967792 2909075 5032754  3969827  5754221  2543804  2183064 4994712  7112016
            2048      32  694483 1920909  4096676  5535444 5503525 2192537 3567536  2500850  5991003  2705656  2605532 4421406  7361923
            2048      64  833181 2515497  5362657  7754008 7670915 3443127 3828288  4385291  4875642  2635914  2565840 5131978  7616502
            2048     128 1103564 3530875  4056054  5626082 7036283 4112366 4221501  4676561 11440955  3112514  3099039 5478953  9431138
            2048     256  585472 2137434  4481379  6303124 5212953 2984890 3074635  3871422  5345969  2434922  2738433 4772701  4257067
            2048     512  754309 2335614  3771144  4319142 4601407 2054120 4707314  3454204  6649556  3151337  2933915 4934459  6917293
            2048    1024  746120 2301200  5655716  5986827 5626082 3084572 4656281  3051697  4709895  2775597  3549844 3751381  4900677
            2048    2048  524454 1331606  3012103  4807425 5293261 2817475 3792790  2848305  4960102  3482209  1844994 3864455  3402216
            4096       4  520195 1305678  3343814  3376675 3084464 1256499 3235498  1796530  3182750  1286418  1305778 3023131  3047802
            4096       8  454809 1705230  4167033  4205798 3379332 1549158 3436107  2641104  4428023  2370354  1520503  883746   600845
            4096      16 1199057 1790165  3491981  3713919 3548968 1584594 3305851  2377242  4882301  2142447  1640269 3360164  3009890
            4096      32  794709 1913167  3871253  4104315 3596518 1894600 3540193  2736168  3513405  1714419  1609384 4136930  3673419
            4096      64  536053 2005867  3551903  3820460 3927001 1766239 3346419  2592481  3537277  1658319  1805213 3387995  3764373
            4096     128  431061 2095155  3552638  3263773 3501232 1934930 3168077  2919360  3506950  2522072  1916795 3792628  4027344
            4096     256  621270 1732574  3421735  2815077 2568066 1778490 3202328  2714551  5325760  1622149  1658960 3438858  3091124
            4096     512  789995 1588844  5375755  5704175 5885924 3527834 5490871  6311938 11164417  3549702  3057021 4067390  4470657
            4096    1024 1329011 1456562  3220336  3771811 3084464 1637611 4633432  2185788  4108241  1737831  1879675 3605576  3063563
            4096    2048  556905 1389416  3904688  4288742 3803543 2341919 3298235  1472795  2830848  1137754  2078175 4432592  3957760
            4096    4096  438823 1309460   819345  1116097 3419011 2635836 3116922  1665070  2721431  1614375  1623529 3516281  3689988
            8192       4  318568 1380529  3227537  3185053 2526859 1269113 2918320  1779669  3594563  1963996  1304281 3178865  3350598
            8192       8  462696 1458219  3913942  3510105 2988633 1539014 3443616  2495295  3436384  1422480  1566948 3473906  4065372
            8192      16  528686 1569668  3235439  3529576 3171529 1592217 2995146  2468229  4000060  2041357   734248 3742562  3483062
            8192      32  525299 1603137  3568061  3817406 3295011 1578755 3433293  3215155  4931921  2189242  1592217 3944496  3477070
            8192      64  549397 1642293  3824204  3446379 3529213 1691530 3239404  2569566  3887813  1622134  1558631 3742154  3511540
            8192     128  530703 1611634  3418945  3398990 3334017 1842562 3431922  2612946  3437759  1440490  1618924 3653812  3618412
            8192     256  565435 1619305  3364377  3528126 4190311 2548222 3725519  2555994  3994015  1498474  1524673 3460959  3418945
            8192     512  512642 1631841  3427471  3720275 3208849 1586336 3554036  2423658  6330318  2474806  1691864 3303247  3275536
            8192    1024  526144 1772417  3563251  3621463 3431922 1800088 3626431  2323989  8543361  2224391  1451995 3428839  3288389
            8192    2048  504957 1604709  2581729  3183577 2484649 1542745 3266195  1988433  3453654  1947742  1453039 2798752  2764746
            8192    4096  531779 1323829  3474258  3605502 3490493 2156269 3547798  2248114  2579984   874364  2177036 2015729  2623921
            8192    8192  422723 1203459  3636025  3775046 3766769 2000473 2961585  1666023  3469697  2367546  1633859 3010630  3024144
           16384       4  441582 1802203  5456176  4847317 4091953 2132767 4827566  5420027  3798795  2347232  2535885 5021222  4963198
           16384       8 1080022 2762835  5357907  5256271 4805959 1909786 5342079  6792606  3596220  1582384  2999042 1378530  2893719
           16384      16  688752 1516055  3324630  3069367 3069916 1622663 3066491  2636687  3687694  1398306  1823484 3464590  3455704
           16384      32  777520 1731937  5567122  4833339 5472251 2412580 6077171  7926299  5899778  3210019  1576901 3364181  3447210
           16384      64  654653 1651759  3611149  3139336 3783944 2462286 3744154  2783539  3767142  2294718  1741285 3712799  3772519
           16384     128  591629  558115  3283487  3604898 3651444 1635445 3355966  3497921  4978299  2511786  1672177 3984475  3368303
           16384     256  826563 1746507  3439102  3497031 5016457 2903009 3303216  3156786  4277907  2059886  1630904 3666054  3648924
           16384     512  646444 2363540  3701001  4643896 4808986 2419716 3592084  4096100  5531719  2646435  1628932 3588146  3390740
           16384    1024  863550 1481763  3417722  5025996 4757383 3807425 3419763  3448594  6781880  2023672  1580564 3673501  3418402
           16384    2048  531671 1391313  3773347  4629505 4566440 1950938 3567840  1978745  5994996  2488501  1282706 3356622  3615899
           16384    4096  585520 2108101  2651131  2751331 3979399 2086340  978842  2485081  3187536  1737982  1681588 2891040  3059119
           16384    8192  873351 2091420  2580159  2898234 2750340 1745974 3150852  2197700  2780723  1617202  1932286 3177073  3955577
           16384   16384  694888 1760196  2640841  3548678 3605654 2235520 2599878  1828579  3481440  1984001  1407297 3166094  3937445
           32768      64  646349 1648941  3585132  4283881 4974660 2923623 3305902  5799648  5247803  2687882  2118983 3763820  4364276
           32768     128  687522 3425457  3670245  3581582 5174112 2966214 3738532  4471041  4667205  2533866  1670303 3545182  3958973
           32768     256  720954 1628948  3444861  3649874 4384884 3425798 4043891  5362884  4983679  2788554  1596794 3410158  3993135
           32768     512  942286 1572441  4071082  4884841 4835176 2649844 3708071  3658326  5393822  2040855  1877919 3544359  4428827
           32768    1024  667303 1602734  3495235  4472205 5042002 3138032 3842854  3791648  4693183  1973710  1421059  673879  3746583
           32768    2048  878643 1971247  3454385  2494318 4440704 2361826 3617213  2607266  2551222  1440859  1068966 3249162  3648227
           32768    4096  712130  668653  2770622  2957915 3222650 2386805 2433245  1658632  3010921  1466910  1238536 2641745  2795417
           32768    8192  994386 1671319  3368782  3002108 3007034 2090618 2731363  2222032  2610783  1580088  1601557 2833395  3959771
           32768   16384  782705 1888006  2981593  3636066 3798775 1703384 2768724  2164774  3518499  1893781  1810389 1461621  4168883
           65536      64  771893 1888107  4468846  5005442 5158364 3105235 3745093  5804769  4205096  2382168  1783244 3876498  5109178
           65536     128  896156 3521195  3540744  4886040 4782913 2148645 3590227  7240716  3639860  2461634  2064705 3531419  4511312
           65536     256 1010298 2308912  3649816  4788913 5424243 3181832 3442178  6078168  5292851  1927982  1917492 3451644  3373074
           65536     512  873033 2748069  4436175  4480501 4816352 2830180 4217548  5338077  3357705  2122891  1734039 4483571  4573690
           65536    1024  751396 1366044  3030032  3612973 3874859 3600290 3379003  3110118  4399256  1256419  1585674 3165854  4066493
           65536    2048  876432 1526863  3473583  5009638 5004257 2949023 3200467  3552275  3273181  1609592  1269832 2733395  2681505
           65536    4096 1054174 1625882  2691640  3122413 3836087 2576711 3617585  2804653  3108465  1338264  1274998 2537909  2563996
           65536    8192  836367 1997923  3366340  3830741 3610600 2275633 3120003  1779469  2585947  1282003  1213493 2811365  2787361
           65536   16384  912618 2389374  3272519  4321856 4326074 2532881 3204683  2926480  3425491  2062118  1822570 3551907  3405334
          131072      64 1016361 1212192  3529057  3587294 4510380 2232757 3775541  8184811  3547182  2377807  2002718 4367168  4296887
          131072     128  945828 2816086  4302503  6022424 5886426 3034009 4059461  7592179  5717879  2777178  1911337 3438040  3860948
          131072     256 1225979 2032851  3965982  5220515 4872175 2283325 3420798  6741681  4908148   322704  2090168 3958557  3793465
          131072     512 1229983 1938990  4298298  5735476 5528361 3081646 4055059  6977853  5768213  2932659    32797 3946877  5684944
          131072    1024 1160750 2043786  3777071  4497391 5312173 2998807 3883394  6639257  4023570  2379413  1025809 1757566  3447548
          131072    2048  900206 1795485  3572515  3680649 3706881 2445284 2982764  2752180  3829374  1796048  1412230 2966508  4113743
          131072    4096  990567 1838680  3766771  3306984 3844774 2271532 3188786  2713921  3398467  1799623  1595753 2374234  2821187
          131072    8192  984925 1797234  3444006  3397144 4011006 2225139 2868783  2742391  3272379  1620934  1603268 3346582  3933266
          131072   16384 1052660 1920243  3246848  4011006 4010772 2308823 3465587  2845058  3231637  1952481  1714457 2398127  3501232
          262144      64  112711   57226  4742364  5548386 5237620   36187 4417593  7847219  4566650   118289   115645 4498768  4640194
          262144     128  112458   82080  4875822  4957247 4600066   74051 2636631  8266643  4725021   121065   109109 3889256  4619276
          262144     256  109695   54457  4233176  5408725 5414851   92646 4810860  6429975  5209972   122291   110951 4613171  4430213
          262144     512  114941  100187  4435288  4804847 5660734  113528 4262502  6863291  4371471    91953    70464 4127082  4285295
          262144    1024   92690  114954  4133660  5548498 5395666  102774 4501328  6886201  4602415   108462    95582 4236601  4574687
          262144    2048  112424   25042  3483459  3486508 4318689  100567 3882527  3636097  3843293   121119    89440 3425741  4224718
          262144    4096  118492  102980  3568084  3627496 4045626  122590 3526089  2665225  3669787   108086   112476 3430305  3534795
          262144    8192  111557   92639  2715790  2538263 2576786  115461 2499629  2017223  2780041   108029    60468 1959310  3505069
          262144   16384  108835  123732  3597174  3826307 3778704  135777 3208811  2715059  3568964   148198   122107 1956461  3659551
          524288      64   19103   37231  3905779  5490203 5739270    5083 3496369  6541328  5391139    71696    68640 5057181  5011792
          524288     128   49268   37696  4939773  3779606 4146965   15927 3528679  5261503  4861279    49460    71094 4877236  5376929
          524288     256   39256   38699  4953683  5013700 5493893   23883 2410388  5268007  4246523    53965    33708 4664938  4626583
          524288     512   78934   38855  4853575  4878957 5426179   52159 4633650  6375721  5270128    70796    75441 4854422  5092396
          524288    1024   57267   21235  4260774  5243662 4811921   60971 5045890  6889908  5759623    89878    89685 5265623  5730670
          524288    2048   87617   84282  4274282  4403155 4995931   84355 4449493  3390687  5011255    88335    87444 4062704  4247827
          524288    4096   89286   84767  3744912  3874140 3624075   84821 3871139  2705944  3858830    89232    81734 3960114  4071196
          524288    8192   87721   82108  3770313  3945725 4026756   82420 3793965  2702346  3797103    87244    91754 3301495  3925987
          524288   16384   89295   82981  4090058  4336906 4328233   91598 3878499  2817693  4008465    93037    93283 3562054  3497676

iozone test complete.
