	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sun Oct  6 00:46:34 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  290890 1255511  3203069  5860307 3958892 1828508 2662899  2067979  4274062  1599680  1304314 2561267  4274062
              64       8  447537 1452528  4274062  5860307 5283570 2067979 3203069  2467108  5283570  1484662  1780008 4018152  6421025
              64      16  679917 1460430  7100397 2096219115972885 5860307 2892445  5860307  7940539  3363612  2067979 5389653 10402178
              64      32  383038 1828508  5283570  7100397 6421025 2379626 3057153  2444640  4018152  1638743  2467108 4018152  5283570
              64      64  438759 1599680  4564786  6421025 5389653 2067979 3057153  2067979  4018152  2467108  2203800 3363612  4897948
             128       4  430942 1440082  3759450  5325799 4135958 1231904 2985839  2238774  3657016  1827299  1642783  852438  4934216
             128       8  502309 1504659  3657016  5122535 4407601 1878447 4135958  3560017  7582312  2464907  2066432 4759253  6727225
             128      16  609522 2132084  4596273  7082197 7582312 3124872 3867787  3560017  6045455  2784517  2409592 4889281  8036304
             128      32  531131 1852520  4135958  6045455 6114306 2608629 3199360  2420455  4557257  2238774  1997245 4012317  6727225
             128      64  428193 2132084  2286447  7082197 6114306 2727923 4135958  3657016  5122535  2453642  3895854 4557257  7582312
             128     128  624409 2453642  8036304  9129573 7476717 3468030 4104338  3560017  4759253  3380677  2784517 5122535  8548124
             256       4  596587 2049885  4572895  6398720 5217259 2441400 3823789  2984226  4404088  2371308  2061693 3275543  6107548
             256       8  535583 2114473  5117791  7518900 6554972 2975955 3368013  3368013  5022044  2557711  2557711 4907284  7314033
             256      16  762164 2205688  3770085  5971678 5242734 2310087 3454704  2305128  4197489  1817419  2015259 4264168  5810112
             256      32  764334 1996523  5022044  7965107 7314033 3465855 4132864  3994490  5569035  3159869  2842047 4929815  4404088
             256      64  723153 2441400  5971678  8271916 7518900 3654598 4998665  4117018  5810112  3557725  3285566 4572895  7735574
             256     128  721210 2228578  5810112  7965107 7314033 3705040 4422226  3935921  5569035  2607399  4404088 2228578  7518900
             256     256  711178 2613746  7314033  7518900 7314033 3454704 4819184  3499745  4929815  3454704  2588541 4929815  7518900
             512       4  631277 1848401  4571003  6174377 4973263 2360376 3905895  2906696  4123387  2317080  1630828 2347475  5822804
             512       8  695697 2047551  3762197  5177083 3934520 2796910 4485083  3710197  5278892  2107844  2535981 5115422  7435738
             512      16  781811 2275345  4973263  7334159 6821616 2979282 4237291  3795443  6246213  2668325  2572435 4838792  2962840
             512      32  649806 2158696  3849877  6104175 5744919 2712134 2337255  2750343  4262523  1190529  1842059 4961773  7513788
             512      64  828566 2651850  4532414  5177083 4827914 2337255 1809465  3299730  4155301  2143612  2016784 4571003  6018636
             512     128  802555 2691737  3177664  7513788 7309196 3533174 4571003  3710197  6909408  3012719  3122224 2894940  7309196
             512     256  729244 2575520  5624545  7211022 7211022 2189509 4457157  3604335  5822804  2196227  3822466 4532414  2497638
             512     512  754083 2625909  7309196  7540170 7309196 3415178 4927617  3409755  5127637  3437042  2750343 5019764  7435738
            1024       4  536951 1947119  3222500  6059442 3794792 2150918 2844715  2908281  2869422  2031864  1957770 3544270  4926518
            1024       8  505420 1903117  5169641  7590887 4014717 2265510 3179559  3863055  5782087  2534194  2522288 5175871  7472033
            1024      16  738245 2265510  3085895  7066349 6559147 3057339 4741598  3160839  3495237  1765437  2604895 4898425  6963241
            1024      32  678637 2632033  4531485  6441107 5660167 2586074 4741598  3324778  5593820  3003881  2767722 3778101  7066349
            1024      64  815169 2586074  3696803  6172653 5885083 2950233 4995276  4304412  6199382  3142339  2867506 4741598  7420395
            1024     128  797460 2316837  4972145  7160597 7020149 2573677 3764854  4379019  6317933  2546213  2432298 4805258  7066349
            1024     256  555924 2073055  5024495  6974549 6918376 3436508 3821805  3863055  6650556  2056183  2421329 4470172  6918376
            1024     512  759122 2437821  4110780  7066349 7008693 2908281 3390391  2869422  5751117  3160839  3458646 4762630  6918376
            1024    1024  749060 2290886  7208671  7160597 7306780 3029305 4854136  3151562  4876180  2386350  3046495 3198502  3646583
            2048       4  570463 1921339  4550221  5974336 5147354 2257653 3857514  3011047  4720248  2255282  1716680 3189957  4282535
            2048       8  717333 2135840  4697018  7189398 6378005 2595298 3443127  3908414  4762117  2632683  2255875 4144109  5172149
            2048      16  673466 2367804  5020987  7343043 6895083 2976615 4775354  3955204  4831762  2720222  2153510 3864455  9015410
