	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sat Oct  5 08:41:19 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            4096      16  553817 1849324  4262142  4348447 3713919 1824577 4796426  4116116  4934183  2640698  2458549 5036894  4910209
            4096      32  692462 2133136  3901141  4253700 4386193 1893556 3667146  2488463  3934195  1683507  2587405 3768502  4063542
            4096      64  585727 2691164  5062125  5611025 4284464 2743596 5312585  8017464  5953231  3628421  3647681 5657217  6897314
            4096     128 1075031 3782607  5926533  6735075 7683972 4487004 5565581  7642951  7545601  4280194  2279462 5184332  5447345
            4096     256 1376834 3750403  4395170  3059199 2392470 4252647 5744227  7197849 13340420  3931494  3886139 5642353  6595451
            4096     512  708541 2566532  4713521  5250883 5944991 2750624 4011358  2420789  5672159  1925604  1914019 4204769  4023571
            4096    1024  563333 2614177  5190597  5454263 3673419 1879675 4157956  2379876  4535572  2057270  1899838 4145915  3479956
            4096    2048  733498 2204580  3266255  3465216 3245890 1830214 4329816  2944377  4887857  2163764  2540722 3151225  3504089
            4096    4096  724161 2327326  4348447  4461370 4298399 2537719 4316760  2607037  4357270  2721431  2597184 4171080  4404184
            8192       4  436747 1409236  3407755  3170066 2460099 1295576 3048831  1992237  2808359  1252231  1414865 3304518  3038585
            8192       8  570240 1674548  3820802  3785443 3249514 1623437 3616507  3325949  4700499  2264112  1584507 3957216  3618412
            8192      16  916435 1793323  4128880  3875097 3472502 1636426 3648767  2515942  4688953  2339337  2251797 3699844  4917099
            8192      32 1129444 3573999  6118398  5919188 6040947 3713439 5936574  8071718  6104267  3568061  3629496 3887813  4145818
            8192      64  836679 1928826  4083733  3301977 3752781 2022730 5026435  4428482  4982701  2606405  1757189 3780445  3607016
            8192     128  552089 1947190  3645670  3641034 3616888 2027624 3096083  2821968  3884297  1723518  1748159 3599082  4088106
            8192     256  547375 1930235  4037664  3460611 4911476 2749921 3713439  2652891  4013610  1683574  1802449 3923327  3540122
            8192     512  792579 1894580  3961322  4100302 4583861 2625725 3835303  2538620  5385702  1716030  1659986 3629496  3632950
            8192    1024  520919 1853795  3646057  3663551 3676880 1928501 3491557  2433787  6821731  2162648  1027356  802745   781972
            8192    2048  512030 1625434  3230268  3402019 3336607 1730811 3198990  1979155  3794222  1706315  1749672 3279600  3299441
            8192    4096  818872 1537568  3010630  3044239 2934020 1536949 2997498  2065036  3735239  2018216  2217643 3009575  2916338
            8192    8192  621447 1561891  3038585  3053437 3831454 2178140 3026275  2229153  3029476  1597473  1553909 3046668  3065970
           16384       4  477723 1372308  3194946  3198068 2430069 1548440 2793951  1980171  3360233  2190974  1351022 3180749  3052190
           16384       8  614187 1643503  3930014  3989333 3305918 2001219 3570249  2573300  4505957  2130849  1508269 3626394  3812706
           16384      16  701106 1719370  3810169  3790832 3317889 1751582 3552531  2546504  3583468  2536166  1689443 3789996  3837189
           16384      32  742529 1921911  3862422  3766522 3556392 2504463 3666054  2515924  3713400  1869673  1720489 3691062  3640033
           16384      64  536301 1894308  3882279  3896367 3620853 1982341 3682754  2807878  3904780  2435150  1730672 3961277  3967223
           16384     128  631051 1916283  3843412  3721041 3640033 2069190 3660391  2738831  3867857  2277454   388612 3765490  4365412
           16384     256  555255 1850491  3647374  3581227 3557865 1963312 3432574  3952846  4694656  2267984  1946793 3764665  3601686
           16384     512  696656 1951603  2952653  3874181 3567284 1780306 3737230  3016154  4794893  2431187  1707027 3564878  3627160
           16384    1024  722041 1766485  3664490  3690863 3578057 2339242 3718625  2483913  4886612  1633812  1675398 3594527  4694656
           16384    2048  555821  569601  3407553  3447902 4410238 2391839 3202390  2225241  3888870  1417428  1503550 3471065  3343719
           16384    4096  690871 1526800  3021193  3133182 3736418 2063164 3089514  2019272  3023453  1516892  1668604 3015095  3803210
           16384    8192  952613 1622318  2993033  3055040 3050429 1820248 3785611  2743094  3760339  2346271  3022921 3829704  3895484
