	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Mon Oct  7 13:55:05 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            4096      16  564573 2505155  4380601  3697135 3621537 1669114 4846491  3637640  4971306  2478054  1822062 3949571  3942321
            4096      32  874836 2743596  5119446  5753847 5409609 3007255 4977067  2743158  4385074  1779411  2369047 4952675  5634950
            4096      64  855664 3155856  5490871  6669706 8017464 3689988 5469892  5944991  6490793  3346419  3033808 4385074  3871253
            4096     128 1168634 3485604  5014840  6370451 7711565 3743865 4293029  2778652  4399673  1828461  2458549 4971306  5475122
            4096     256  617518 2122070  4846491  4791076 5625724 2716268 4438318  3775126  6861502  2422154  2615770 4696769  5113352
            4096     512  876487 3190434  1632476  1573564 1246109 1853314 5265366  4241099  9081201  3385325  1909552 4184286  3802702
            4096    1024  615483 2482351  5178081  5454263 5157871 2815077 4399673  3593509  6638778  2907010  2534724 4121052  3860813
            4096    2048  585308 1744537  3647681  3319264 3512686 1798787 4366128  2942864  4768469  2215383  2418063 3703511  3890540
            4096    4096  799666 2470215  4437172  4456740 4348447 2525409 3335375  1701683  4031124  2341919  2250498 4047268  3965067
            8192       4  859062 1426200  3538663  3179159 2472669 1407504 2861211  1828539  2658845  1267755  1299693 2992016  2990714
            8192       8  526103 1716716  4293461  3949483 3282106 1416090 3336607  2529835  3255981  1494369  1521499 3577348  3752781
            8192      16  539087 1813675  4053382  3556980 3468296 1730898 3399327  2576889  3749096  1611030  1618009 3771731  3955849
            8192      32  966496 1895416  4255705  3663551 3637565 1850899 3964979  2723331  4175543  1702004  1757998 4027252  3566579
            8192      64  578448 1938948  4318282  4027252 3642578 1846324 4108146  2645131  4013610  1754587  1812432 3912159  3608910
            8192     128  951692 2042935  4017364  3624519 3647218 2041843 3644124  2797612  3847758  1861024  1855497 3877284  3811901
            8192     256  589777 1921169  3908599  3640649 3575859 1993277 3634487  2549546  4043365  1677655  1778932 4029614  3540122
            8192     512  590537 1889786  3899284  3588182 3663942 2066651 3640649  2460804  5432536  1714831  1700320 3442236  3965436
            8192    1024  565156 1764407  3994479  3537206 3707029 1932080 3528126  2411581  6278267  2465926  1792949 3745826  3572884
            8192    2048  556371 1632539  3472502  3544870 3292485 1622824 3399327  1973925  3735645  1836358  1689451 3471099  3358786
            8192    4096  682257 1489704  3086627  3087737 3009575 1642371 3063783  1726376  4017834  2207527  2211079 1899397  1590006
            8192    8192  241694 1445581  3009575  3079711 3065970 1693281 3111222  1710562  3023079  1616715  1715944 3038585  3132781
           16384       4  566390 1346363  3404852  3405527 2537852 1621208 2800669  2728391  3713400  1760602  1218305 3068682  3211820
           16384       8  634770 1597354  3723662  3697616 3172819 1684556 3328012  2510960  3409751  1535809  1544646 3832481  3721041
           16384      16  541730 1695738  3741503  3619137 3316608 1692022 3450846  2529631  3603197  2647761  1613708 3481440  2977343
           16384      32 1228102 2604706  3710193  4340322 4704298 2474878 2782186  2755413  4865851  2381395  1874160 3603197  4952824
           16384      64  566311 1863487  3713400  4576780 4794558 2782637 3621616  2865842  3550145  1748373  1750421 3716011  3750898
           16384     128  764715 1843194  3645826  4128831 4659956 2923510 3566543  2828799  4444753  2799756  1735787 3671146  3613618
           16384     256  652539 1750466  3763840  3750079 3537899 1767803 3476333  4041417  4761338  2278058  1667753 3652997  3576567
           16384     512  626923 1782014  3514378  3628884 4493582 2889096 3555656  2565231  3735605  2390757  1653587 3607926  3845994
           16384    1024  628126 1733553  3661171  3690071 3687694 2405149 3578057  2499453  7059152  2159441  1617392 3650668  3565618
           16384    2048  678759 1625388  3394257  3399294 3290090 1613557 3262443  1975616  3877897  1808797  1497913 3223874  3320614
           16384    4096  538609 1516624  2954684  3014566 3069916 1567084 2190694  2406919  4061481  1750243  1596241 2996296  2782637
           16384    8192  990439 2379334  2957354  3365664 3426242 2479790 3991186  2282826  3840620  2359077  2080718 3053953  2983806
           16384   16384  739620 1685424  3901676  3378903 3265699 2529538 3026249  2241353  2967571  2279645  1683689 2674033  2010763
           32768      64  581341 2495088  5351607  5539702 5323829 3364906 5346403  5707880  5348900  2929668  2778576 5812157  5738624
           32768     128 1266790 3185970  5272363  5307382 5211982 3262505 5794514  7867678  5661327  3052177  1092886 3775504  4254442
           32768     256 1009832 1756704  3479660  3558215 3566433 2351160 3646581  5056656  5278235  2776948  1649852 1878048  4697192
           32768     512  680327 1875255  3883794  5012579 4856705 2672567 3678890  5081898  5567078  3232503   548538 3668579  4544817
           32768    1024  707668 1781640  3728289  4643238 4510364 2467848 4339062  2579714  5760995  2916550  1585593 3617594  4766260
           32768    2048  745590 1565456  3365318  3522738 4392451 2244054 3325741  2716141  6641229  2175672  2273642 3371179  4388384
           32768    4096  647040 1480563  3043660  3849204 3820103 2292758 2986193  2332248  3028770  1595959  1387882 3033784  3447885
           32768    8192  978939 1494343  3088112  4135889 4084269 2489393 3031843  2331061  3049603  1546816  1613458 3768568  3996618
           32768   16384  844646 1965918  3722332  4094978 3968576 2584468 2999357  2577295  3036331  1769232  2133886 3055298   772737
           65536      64 1052378 1812738  3651416  5129198 5468160 3261956 4039185  5420713  6008679  3192364  1804361 3633797  5567507
           65536     128  914668 2659427  4090396  4985650 5065024 3658949 4009023  5885052  5661771  3325170  1974686 4336447  4950988
           65536     256  999436 2103671  3951279  5501650 5650133 3851459 4016873  4745836  1754269   909894  2001779 3776012  4735289
           65536     512 1094565 1922561  3642078  4239927 5731780 3620158 3586901  6725038  5681079  3136021  2066987 3732127  4694930
           65536    1024  817768 2097091  3998060  3689051 5337662 3720659 4729423  6687895  5727242  2928694  1756578 3960388  5053663
           65536    2048 1212621 1814749  3917715  4365580 4945020 2912959 3909357  3850326  4987188  2118914  1738998 3363580  4805070
           65536    4096  860392 1818374  3650010  3956284 4147860 2681950 3067737  2894828  3035050  1797776  1709654 3680752  3854375
           65536    8192 1072443 2397355  3214276  4078682 4112734 2660920 3743002  2903022  1886785  1445046  1286376 2811135  3553239
           65536   16384 1038388 2328175  3505165  3714576 3678487 2372934 3391427  2375785  3176280  2469795  1361025 3409050  3813786
