	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Mon Oct 28 15:33:53 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            4096      16  672354 2299908  3765198  3846119 3451293 1668465 2780901  3199942  4701910  1648296  2575767 4853336  3942321
            4096      32  774014 1903205  4008550  1871077 2605850 1584448 3778448  3984379  2765680  1285167  1898998 2584291  2834585
            4096      64  656200  633644  4628439  5666546 5681538 2420789 3527834  7135072  6468797  1640269  2259080 3374022  3371374
            4096     128 1322158 2329851  3384658  3271853 2525409 2600722 4581535  6032669  3908241  2211675  2963678 5184332  5706070
            4096     256 1142825 2782703  3980686  5038371 4104315 1814748 4275933  6254490  9658092  2807257  2719708 3276846  4565707
            4096     512 1218965 2015752  5418140  6114255 6953144 3319264 4253700  4807163  5902100  1380596  1745246 4768469  2858164
            4096    1024 1175994 3151225  4501111  3871253 3605576 1969083 3621537  1882352  7185807  2012918  3552638 3764373  3628421
            4096    2048 1109394 1834318  4302706  4581535 4284464 1034570 4192455  1062794  3700320  1762434  2034853 2803592  3396032
            4096    4096 1196552 1171982  3065750  2382847 3207709 1620925 2680666  1809968  2700046  2253155  1416335 2824797  3152960
            8192       4 1047559 2256677  4406899  6230453 3346356 2094619 2732644  6177802  4457206  2533193  2369668 4908670  4821197
            8192       8  972707 2691123  3529576  4414259 4284894 1964108 1303044  5013234  5966469   940955  2572066 3989841  5421393
            8192      16  808525 2719020  3477070  4067778 3573999 3332724 3491912  3299124  4108146  2188684  2127827 2993059  3324662
            8192      32  910317 2498925  3162771  5305863 6954278 1378923 3453654  6420214  4771651  2003973  2004791 5645881  5184962
            8192      64 1021826 1998030  5546540  3491912 2643503 2332667 2276111  7413415  5817959  2218216  1794166 6164502  5375591
            8192     128 1001601 2202151  3655366  4976927 5603526 1921276 5091232  4513413  5191229  2457109  2975692 2733513  4836126
            8192     256 1163167 3245524  3953573  3524869 4231596 3177395 3947668  5957159  3792546  1754228  2295269 4001923  4784941
