	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sun Oct  6 11:54:37 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            2048      64  736902 2048243  4071433  5104531 4581773 2151353 4945823  3779440  4853603  2648920  2036105 5032754  5406535
            2048     128  847316 2562778  5172149  6717153 7059413 2938934 4923146  3669648  8498106  2409650  2373693 3984558  5029807
            2048     256  788009 3483621  5904523 1218766312729493 5704543 4971585  4543002 11440955  2820250  3061485 5319484 11246230
            2048     512  765877 3089009  6024617  9140117 7183386 4081105 5209791  4818211  8357547  3736694  3669648 5044577  7969835
            2048    1024  545399 1577928  4783331  2756890 4031308 1901351 4008732  2397544  4623699  2214011  3476572 4684211  6543188
            2048    2048  518596 1447382  5430461  4842658 5332694 2771120 2370418  1906837  4040790  2151353  2386884 4385291  4829046
            4096       4  440387 1797281  3577048  3047802 2553562 1020375 3343814  1824577  3454069  1248826  1389416 3189841  3160500
            4096       8  724956 1360802  3627654  3757786 3468714 1608781 3673419  2498960  3429933  1577175  1693297 3462422  3360164
            4096      16  502323 1869448  4113159  4495223 3664018 1767875 3128843  2432442  3332786  1536412  1601881 3253266  3653887
            4096      32  679588 1968180  3558525  4218190 4846491 1484118 3806915  2439350  3583016  1510343  1900679 3667146  3710710
            4096      64  789849 2588965  5563779  6186918 4091608 3853020 4713521  7954358  5912256  3814522  3175103 5988509  5910222
            4096     128  537596 1686979  4371684  4414369 4952675 1715961 4249491  2427973  4140919  1640269  2290708 3608605  3473623
            4096     256  802017 1572412   673567  2799480 3354915 2037991 4067390  2623759  5679660  1590609  1686316 3540193  3300770
            4096     512  578937 1793342  4280194  3445064 4175134 1972021 3376675  1970212  4526013  1809968  1459656 3128843  3479956
            4096    1024  683454 1376392  3889659  3509816 3207709 1587523 4467170  3158176  5944991  2531363  2136851 3670280  3427196
            4096    2048  739497 1429177  2981164  3148338 3007255 1608781 3470816  2361881  3515562  1436707  2210537 3438858  2692851
            4096    4096 1025553 1443346  3875619  4055868 3953206 2374613 2708986  1615134  4162994  1731177  1942148 3650006  4294102
            8192       4  680056 1183275  2914360  3289963 3422010 1774339 2688596  1794916  3526677  1810426  1601867 3032953  2888633
            8192       8  512443 1499259  3611945  3644124 3056697 1448872 3248286  2561520  3641034  1412190  1466246 3426446  3377938
            8192      16  517366 1663361  3555507  3512976 3227840 2015729 3673735  2582699  3908599  1541845  1517602 3469697  3511181
            8192      32  518443 1568092  3483062  3372633 3315039 1831366  836434  2875338  1166128   909907  1477342 3266505  3627963
            8192      64  547262 1668774  3974610  4430195 3803041 1713462 3475663  2547278  3559928  1644651  1635803 3703433  3733615
            8192     128  611711 1550613  3624519  3688327 3260925 1953278 3693084  2606405  4213951  2206251  1626665 3400672  3441891
            8192     256  843229 1595025  3069257  3354851 3226628 1884914 3283361  2369015  3065970  1501421  1789028 3187417  3286187
            8192     512  737542 1384925  3304518  4156350 3608531 1942676 3315359  2476412  4702429  1627358  1728634 3449147  3418945
            8192    1024  501471 1259345  3756063  3597574 3520174 1618390 3678455  2174143  5053047  1555386  1567234 3268680  2868377
            8192    2048  685292 2256085  3244298  3160444 3455391 2168928 3002737  1428156  4982701  1955167  1647964 3159282  3028675
            8192    4096  505894 1406352  2598128  3010630 2988633 1462626 2911150  1587875  2891550  1555668  2069763 3458173  3626431
            8192    8192 1095487 1421774  4158362  4291316 4447398 2395273 2948876  1644336  2572066  1523523  1537293 3263713  2942311
           16384       4  752596 1722991  3918809  1278792  800275 2024745 3011132  5779211  4721753  2551610  2476037 4673266  1816207
           16384       8 1260403 2848498  5318101  4014502 3623908 1972554 4663751  3659611  2039104   885379  1280197 3855921  3988406
           16384      16  712681 1721007  3437726  6201667 5675165 2911249 3243656  2556451  3378903  1428922  1792940 3516716  3704393
           16384      32  813461 1777957  3140484  3735605 3447037 1603280 3505415  4011690  4957111  2019746  1656816 3460926  3622380
           16384      64  603884 1847754  3892615  3793343 3662732 2302097 3145947  5742507  2154701  1898023  1781090 3666836  3305918
           16384     128  623487 1719026  3661171  3793343 3053953 2197419 5275236  4270994  4815726  2676637  1503254 3467387  3628692
           16384     256  699813 1636926  5847069  5872051 4577695 3614378 3723662  3849656  4617994  2211065  1610531 3538628  3559523
           16384     512  562210 1450059  4658693  3967910 3771483 1766076 3849656  4007713  4314976  2082105  1575563 4216227  3572662
           16384    1024  602243 1466271  3404009  4098054 3770863 2861784 3528091  2349640  7073685  2225746  1492999 3415513  3535533
           16384    2048  713836 1281893  3017876  3232214 3325435 1525377 2697864  2619800  3672716  1926436  1544785 2884487  3312611
           16384    4096  604059 1295401  2797818  3354001 4268872 2368672 2528793  2002677  2954176  1596871  1622012 2994729  3540998
           16384    8192  535057 1867336  3162306  2833581 2543300 1556365 2610148  1577190  2669255  1679041  2082357 2949864  2971421
           16384   16384  901596 1567835  2988738  4123876 4116465 2456038 2924132  1553867  3361548  1817840  1078666 3186945  3006258
           32768      64  924762 1868829  3692530  3764748 3550494 2018584 3725763  4230868  3760319  2482065  2137636 3872741  3799195
           32768     128  685755 2462101  3499328  3582422 4465521 2730224 3527620  2931980  4791350  2593882  2033126 3698392  3873832
           32768     256  741559 2203931  3509515  4175850 4033447 2489799 3372585  3754874  4868231  2931730  1714626 3642522  5218710
           32768     512  731117 1784647  3333808  5000543 4164715 2336054 3463089  2764269  3644937  1510802  1865759 3598933  4358049
           32768    1024 1211921 2408344  3479308  3409820 3364577 2238864 3792590  4550535  4739469  2543291  2433546 5207045  5323004
           32768    2048  732652 1574170  2197307  4057501 3017068 1595792 3792590  3080223  3158658  1749682  1764372 3661152  4330312
           32768    4096  997779 1611812  2041097  2934359 2892915 2007234 3436591  1960394  2518682  1368357  1442689 2476609  2608503
           32768    8192  822014 1491278  3038882  4047940 3533697 2213871 2922069  2119930  2836318  1658372  1426369 2991132  3650649
           32768   16384  731981 1373403  2875363  3812897 4097541 2412064 3003486  2222176  3030373  2021820  2099849 3123129  3672304
           65536      64 1084049  818493  3602839  4731540 4497656 2890232 2576807  7442044  5269918  3058011  2091060 3607804  4597711
           65536     128 1388063 3193773  4086807  4683811 4920853 3289319 4189202  5643753  5470445  2331492  1863669 3694059  3589852
           65536     256  898911 2308098  4209926  4498024 5052549 3156113 3701969  5809430  5539792  3242256  2190597 4056711  4551726
           65536     512  918001 1830569  3664901  4188947 5776589 3493005 2879182  3313226  4967451  2741300  2730571 3295905  4543526
           65536    1024  813142 1660273  3543437  3916822 4362947 2708642 3464739  4009783  3218228  1343195  2056410 3146395  4458481
           65536    2048 1129911 1878738  2721838  2786287 4655175 2652012 3324687  2282132  3896777  1512630  1571720 3189438  5013476
           65536    4096  757834 2306142  2581769  2590553 3675830 2629434 3086961  2379404  2704192  1566945  1401838 2359531  2619136
           65536    8192  916037 1722910  2804395  3094084 2844560 2101805 2792912  2382168  3400741  1710133  1713085 2915183  2903144
           65536   16384  963737 1813587  3483532  3835658 4187862 2480090 3257086  2727049  3142905  2022963  1885918 2953269  2956191
          131072      64 1036118 1792143  5500484  5875857 5581854 2651779 5617904  3665410  4261117  2024929  2155475 3671799  4345868
          131072     128 1162564 1831226  3703111  4260424 3897821 2571189 4929183  3888228  4204543  2137432  2356940 3344953  5760417
          131072     256 1052009 1986120  3930538  5009036 4473312 2614898 4199276  6858761  4332545  1807516  2105039 3354628  3968759
          131072     512 1105077 2015811  3490606  5631197 4879613 2887436 5008671  5528806  3376301  2384780  2390338 4427059  5582025
          131072    1024 1056607 2194083  4325522  5223839 5422253 2963694 3497022  5482327  4245946  2464225  1907974 4662669  5012690
          131072    2048  683339 1487258  3664603  4784695 4459595 2498086 2393522  3027909  4134783  1495829  1510937 4439930  2207227
          131072    4096  983123 1997167  3679097  3304897 3686029 2206784 3143351  2661304  3103846  1481139  1441794 3266274  3483815
          131072    8192 1120761 1985582  3294183  3353257 2295759 2067739 3374850  2668292  3316020  1574988  1640798 3046349  3485383
          131072   16384 1046791 1852502  3743736  3925711 4324093 2243079 3438320  2697237  3617057  1938272  1514934 3323839  3823329
          262144      64  118632  112389  3813500  4460207 4919651   88377 2762260  4769291  4507990   113500   105639 4511560  4747771
          262144     128   87087  117081  4553883  4159305 5308501   54282 4607912  7616466  4637082   105168   102129 4202515  4926595
          262144     256  117870   73780  4011076  3901525 4561497   46665 2761878  1721473  5344315   108363   106696 3793959  5334720
          262144     512  101119  105800  4828141  4674301 5592866  110154 4891483  5857164  5459293   115934    91193 3325939  3281313
          262144    1024   80916   54714  4331824  5552954 5593975  111775 4414524  2305332  5560480   121986   116598 4267631  5421793
          262144    2048  100296   93880  3604343  3958569 4868223  114316 2388296  3515885  4103117   120263   114140 3635989  4052247
          262144    4096  116699  102324  3377803  3519520 3991289  121156  832760  2819695  3354544   120507   114672 2153115  3797589
          262144    8192  118321  112818  3600189  3876887 3787542  125410 1641653  2497795  3439221   128027   125463 3332117  3511169
          262144   16384  125379  133840  3850588  4071001 3846116  134039 2391298  2614039  3543350    54551   130649 3393273  3712825
          524288      64   16980   39973  4930956  5321524 5801578   12974 4757259  7759657  5943967    42951    71112 4527918  5221995
          524288     128   72443   38449  5098430  5443250 5614984   17630 2461145  7738113  5162598    46036    48908 5176208  6126645
          524288     256   78060   38105  4700527  4804730 5271240   24593 4825786  7119787  4592887    44499    51439  602873  3920373
          524288     512   64376   42112  5408429  4878643 5722423   61555 4668514  6802123  5514822    78983    45716 5122861  4897276
          524288    1024   75888   58657  4895401  5391972 5586214   32512 4602404  3965542  4732147    78016    52732 2282312  4219382
          524288    2048   68142   49967  2510776  2971497 4550244   38760 3536488  2718095  3103305    74326    44688 3189686  3805501
          524288    4096   41655   76482  3334719  3576311 4036343   38132 3513760  2097402  3180721    51157    68510 3651032  3729384
          524288    8192   60134   40424  3698343  3897845 4071701   52673 3795641  2755810  3792401    85134    91595 3758494  3727475
          524288   16384   88942   85957  3981077  4032272 3941864   89511 3903075  2796114  3825101    93987    81193 3730605  4182029

iozone test complete.
