	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sat Oct  5 00:00:36 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            4096      16 1377717 2640698  6216019  7728911 7701194 4051086 6022095  7460407  7742845  4338563  4071246 4078979  4192455
            4096      32  530852 2698349  5196878  5231694 6270469 2912925 5014840  3075079  5777065  3314142  2026930 4571782  5769304
            4096      64  832527 3530734  5469892  3194587 5849848 1932101 2232077  1190994  1049741  2985308  3522048 6284231  7728911
            4096     128 1431678 2014807  4395170  4316760 4334185 2057270 4917236  3996428  5013377  2763900  2684436  265749  5910222
            4096     256 1403262 3999219  5971855  6883496 8142867 4773769 4087714  6894546 11664722  3670280  3012001 4928521  5402804
            4096     512  763352 3653887  4643451  3911800 3643812 1973154 3676563  3988078  7038605  2689058  2733991 4477648  5133213
            4096    1024  573832 2402508  5145513  4047268 5113352 2555081 4686519  3871253  6659365  2627371  1002922 5192166  4031124
            4096    2048  881434 1534628  3227596  3427880 4618485 2657856 3889659  2987384  3421735  2233238  2826656 4376138  4576653
            4096    4096  931571 2862450  4608574  4676314 4530788 2848685 2934319  1688471  3779279  2311357  2306392 3757786  4112175
            8192       4  435861 1803584  3441891  3541946 2567262 1203459 3737270  4093951  4832725  2651049  1346922 3378271  3069531
            8192       8  810853 1625741  4116513  3720275 3227537 1558631 3437759  2564005  1329001  1425963  1066383 3988451  4045746
            8192      16  468973 3190080  3959496  3811901 3490138 1718777 2994102  2558468  2823823  1619916   584351 4185717  4583861
            8192      32  876528 3469697  2818958  5271672 3520174 1428453 3927363  2645945  3880349  1579046  1691197 3656923  3725115
            8192      64  660487 2190917  3657312  3735239 3632950 2027744 3789200  2759196  4102260  1743281  1760610 4095903  3678455
            8192     128  717969 1912720  4059608  3917512 3619936 1844243 4061528  2840397  3821227  2013721  1710903 3575859  3803462
            8192     256  998893 1440490  5110922  5133064 4059129 3323054 5576245  6177802  4362141  2944832  3014856 5375591  5218033
            8192     512  630201 2898869  5970616  5810089 5490700 4320454 2951156  2345886  4488649  1471773  1912613 3459566  3068160
            8192    1024  528003 1805954  3610427  3806411 3782110 1215593 4166429   488204  7117050  2779957  2925775 3556980  3579211
            8192    2048  383125 1250681  2958525  4397311 4035767 2472669 4765034  3944043  6575012  2445392  1696793 3471099  3334017
            8192    4096  492550 2339337  3296592  2287628 2657200 1552364 4013610  2770319  3846036  2398785  2183954 3039661  3070354
            8192    8192 1167951 2500562  2262324  3559928 3353541 2124537 3844314  2680625  3733615  1528403  1376106 3045318  3112349
           16384       4  599004 1862679  3153744  4485076 3473521 1665894 3881621  3687496  4840147  2664081  1946076 3952619  4523456
           16384       8 1310394 1607518  6241661  6157214 5085131 2737521 2159441  5838624  2201855  1550641  1585597 3853326  4580441
           16384      16  559104 1806989  3627160  3601686 3328656 2195664 5669079  6835170  5410639  3136900  1679533 6001278  5990292
           16384      32 1355953 3454315  3821824  3630417 3525014 1872475 5910434  2728391  3417552  1840085  1602345 5373408  5935961
           16384      64 1407067 1832040  6227520  3803210 3613618 1845075 3933614  4410238  4908602  2314737  2612728 5955510  4244351
           16384     128 1210941 1847506  3108802  3631185 3548678 1657456 1804996  4411370  4690491  2507844  2515556 3554001  4834699
           16384     256  575965 1793314  5595681  5704846 5550036 3824376 3734793  3238611  2606781  1233459  1616251 5630526  5746830
           16384     512  488186  748742  3764665  3829064 3556392 1752475 3788116  2433081  3586647  2793496  1672177 3741503  3851382
           16384    1024 1085756 2585888  3586647  3589833 3520500 1946793 5428590  6630718 11425053  2969751  2659339 3658832  4791883
           16384    2048  568296 2890068  3868728  4422158 3357278 2565997 3349750  2016487  3807636  1395324  1500792 1957719  1503122
           16384    4096 1088283 1494915  2939895  1755833 2627312 1137065 2694373  2812705  3383728  2110756  1625542 4198966  4333206
           16384    8192  686990 2308594   981373  4209512 4192562 2861307 3208071  2316141  2440339  1895824  3070464 2935625  2482029
           16384   16384  522034 2003436  4070623  4206420 4262252 1866017 3495607  2347954  2981606  2257034  1266162 3057758  2998519
           32768      64  763164 2018969  4016122  5365605 6090854 2991132 2481483  3705971  4370243  3175810  1716939 3685104  3726167
           32768     128  665745 3388634  3700882  4825838 4721721 2595449 3662420  3631550  2641339  2089125  2469356 3719008  4276683
           32768     256 1204529 1651695  4897374  5658530 5649691 3810677 3704673  4142621  4659136  2210916  1811701 4056902  4735876
           32768     512 1197351 1749103  2202271  3974773 4690460 2538358 5631173  6964645  5692749  3185674  3254625 5735751  5664360
           32768    1024 1340373  639325  3229009  4800387 4729846 2516330 5363930  5227643  5785245  2883023  1565741 3466058  5645746
           32768    2048  728632 1571524  3384795  4096076 4351013 2171512 3962283  3056997  5797691  2051211  1870762 3580742  3410158
           32768    4096  824272 1789807  3015612  3905979 3869143 2475494 3036599  2329599  3073885  1717669  1387532 4066986  4028010
           32768    8192  832984 1716853  2606871  3332515 3230224 2519466 3916330  2718666  3950325  2354503  1626038 2999095  3656379
           32768   16384  650442 2491469  3890830  3705871 3526082 2577730 3018990  2546495  1857915  1733309  2128335 2935174  3730820
           65536      64  855763 2578016  3768196  5890349 5700755 2478480 5046612  7226249  5626425  2999088  2130773 6058074  6074944
           65536     128 1268332 3338578  3647346  6165143 5324634 3778556 3740608  4543225  5994919  3307406  2857334 5209098  6132272
           65536     256  877417 2450311  4078924  5781693 5547843 3673129 5641436  7638296  5340254  3137202  2331413 3751329  5258023
           65536     512  875458 3492473  5500769  5552998 5557714 3721113 3766441  3476703  4994347  1880615  2308253 4064990  4720570
           65536    1024  751982 1448755  3558068  4868559 5718188 2856087 4140487  6168049  5254304  2003792  2034899 3584328  3923139
           65536    2048 1118532 2440456  3851459  4296255 3505925 2416959 3297408  3102886  4998888  2067049  1723039 4958400  3728280
           65536    4096  919804 1762525  3929027  3781415 3458897 2532601 3160358  2348464  3174556  1520587  1849574 3156983  4253376
           65536    8192 1120734 2174377  3163523  3917492 4160983 2742203 3109063  2976453  3168299  2048960  1705242 3461075  4122788
           65536   16384  872407 1470039  3517230  4208572 4294041 2730544 3749384  2720464  3698432  1583071  1784263 3001282  3895838
          131072      64 1167086 2711284  4344563  5433024 5571164 2906119 5006162  8519541  5854332  2688597  2297092 5546880  5970038
          131072     128 1289659 3097097  5300751  5961881 5704529 3030213 3965496  5949428  4720603  1796588  1808711 5775667  4516456
          131072     256  931755 3105371  4444776  4836810 3474391 2664877 4061110  6372960  5644321  2672963  1941599 4173897  2867900
          131072     512 1281503 2117068  5491308  5723176 5502135 3146751 3372221  6657831  4932500  2071401  2119705 5519979  5435979
          131072    1024 1101713 2311182  4331555  5846736 5784783 3146373 4354404  6256979  5695546  2480032  1322676 3549403  4097432
          131072    2048  915638 1961362  3608320  4468440 4728276 2019818 3910019  3779148  4724538  1713693  1553593 4038823  4696407
          131072    4096 1071444 1843359  3480132  3769897 4043665 1982696 3503195  2146118  3243860  1426900  1443236 2537590  2528196
          131072    8192  840808 2023558  3925598  2854987 2900844 2219300 3624067  2755574  3021818  1423427  1202485 2378064  3482446
          131072   16384 1018123 1832862  3520987  4177323 4132793 2297169 3895280  2637479  3325086  1940003  1997283 3977776  3084689
          262144      64  169665  169755  5294238  6247019 4385140  118802 3845551  3705630  4922602   179005   178630 5337466  5972723
          262144     128  168313  153195  4414914  5437317 5632403  129144 3340053  7616941  4850569   177240   176854 4525264  5896712
          262144     256  174999  171426  5322712  4411637 5636272  137427 3740792  7590229  5796305   178764   172598 4599681  5405481
          262144     512  168444  169390  4777373  5377536 5794258  152464 5180295  6559008  5414958   168850   174738 4646449  3783932
          262144    1024  166951  175018  3838851  5563209 5718051  142462 3641444  6237061  4018832   173439   180100 5017787  5153804
          262144    2048  169774  169352  2921507  4410452 4861163  174102 3380368  4041938  5005429   170441   173512 4037886  4511172
          262144    4096  166113  172854  3719469  3782578 3409287  179229 4207162  2919591  3729992   186966   174047 3414528  3630203
          262144    8192  154425  174643  3338816  3938758 3976579  182682 3251157  2841549  3045250   189323   191038 3739100  3043725
          262144   16384  168312  161061  4105691  4228406 3943858  141823 3254545  2976948  3220485   205904   207300 3925960  4211352
          524288      64   62114   84116  5186194  5341819 5831517   34955 3217539  7905895  5713250    88166    88963 5211242  5546844
          524288     128   89070   88430  4821300  5813095 5458600   45119 4498739  7047365  4645838    88845    90989 4967435  4533322
          524288     256   90202   86939  4535445  5664303 5585802   55676 4865011  7708438  5763186    88772    77566 4824272  5255279
          524288     512   89731   86214  4752263  4621565 5038860   64189 5013746  5544089  5307806    91801    90397 4711262  5636110
          524288    1024   88118   87347  5171558  3867741 5275046   61797 3564254  6942461  5708534    88813    90372 4556137  5167074
          524288    2048   89171   88275  3675994  4657893 4058902   80096 3235347  2870293  3896429    89390    82804 3858126  4757825
          524288    4096   85489   87290  4011880  4243802 3367297   85696 3878185  2763002  3732783    88004    91948 3510372  3960771
          524288    8192   87351   87588  4065100  4298789 3489461   90678 3232575  2832782  3745690    93642    91000 3917887  3900348
          524288   16384   89219   87642  3709880  3627214 3416760   85631 3050670  2795115  3708253    86534    95155 3330547  4175565

iozone test complete.
