	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sun Oct  6 08:08:10 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  264519 1279447  3203069  5860307 4274062 1734015 2662899  2006158  4207076  1599680  1330167 2772930  5283570
              64       8  410573 1562436  4207076  5735102 4988978 2067979 3363612  2379626  4988978  1518251  1188789 3057153  5389653
              64      16  420873 1562436  4018152  6271021 5860307 2133730 2662899  2067979  3541098  1599680  1768283 3588436  4897948
              64      32  345563 1599680  4274062  7100397 6421025 2379626 2561267  2067979  3363612  1638743  1991276 4274062  7100397
              64      64  435909 1690338  6421025  7940539 6271021 2444640 3203069  1933893  3541098  1947927  1562436 3363612  4897948
             128       4  432330 1421023  3657016  4889281 3982553 1858934 2985839  2248149  3359523  1778862  1504659 3468030  4759253
             128       8  499970 1663139  4135958  5784891 5325799 2211113 3468030  2770150  5847904  1997245  1705404 3657016  5122535
             128      16  556454 1705404  3982553  5847904 5545860 2464907 3277486  2727923  4407601  2211113  1833539 3657016  5784891
             128      32  535368 1802755  4135958  6406138 6045455 2558895 3468030  2920861  4407601  2511022  2098744 3785961  5847904
             128      64  558771 1885042  4557257  7082197 6114306 2660335 3759450  2920861  4407601  1852520  2905056 4135958  6114306
             128     128  864797 2608629  9129573 11470204 9795896 3759450 4267461  3560017  4717434  4407601  2843510 5122535 10567140
             256       4  777619 2135500  3935921  8534922 6719046 2935279 4054829  3654598  6554972  2975955  2486631 3009318  8271916
             256       8  815414 2419396  5569035 10245071 9192546 3879045 4929815  4929815  6891544  3316006  3087188 5455847  9868433
