	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sun Oct  6 03:51:52 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           32768    4096 1147458 1770280  3165424  3972935 3888959 2173091 3157715  2730441  3122278  1822488  1771718 3170316  3136314
           32768    8192  782148 1178956  3373579   910928 4007807 2216442 3510590  2487906  3877876  2326957  2372918 3356688  3076844
           32768   16384 1174693 2230000  3514361  3531790 3693919 2477904 3288343  2541127  3238291  2385893  3170609 3040832  4098030
           65536      64  854045 2273337  4094478  4992079 5034319 3580826 3631013  5841033  5470445  2856711  2018848 3660411  4055215
           65536     128 1022083 1986243  3871694  3671706 4579405 3101136 3844402  5846748  5766531  3297764  2236492 3871421  5471861
           65536     256  626641 2045058  3526706  4752071 4703687 3169651 4146796  6168741  5624007  3335661  2117690 4574299  4693568
           65536     512 1183768 2282606  4138680  4778091 5193449 3679521 3837425  4957327  5634151  3260679  1904063 3782299  4742069
           65536    1024 1258974 2198006  3556365  4546381 5323397 3348787 3889608  4400172  5921820  2924923  1855592 4168429  4911269
           65536    2048  949495 1840842  4221823  4567534 4908288 2847891 3841072  3723028  5123558  2134098  1682220 3463299  4381655
           65536    4096  930512 1646263  3463473  4201817 4302509 2749664 3155316  2751756  3153180  1890068  1598705 3404827  4086321
           65536    8192  966709 2647159  3234588  4357759 4367591 2704298 3694456  3002922  3147439  2098083  1808088 3107903  4353687
           65536   16384  948863 1929972  3658365  4255813 4287610 2646624 1282601  2852738  2982719  2350975  1955246 3134018  4260628
          131072      64 1064882 2554617  4350648  3760484 4380321 2809925 4745172  8013605  5901782  2790853  2772192 2422687  2808303
          131072     128 1150654 2501279  3841040  5518594 5675085 2977756 4682965  7995656  5701512  2717758  2113422 5600164  6120243
          131072     256 1039214 2392002  4450966  5497953 5824128 3049678 5305713  5697494  5627335  2701279  2886723 5441844  5784296
          131072     512 1301145 3152128  5766217  5910221 5789901 3017307 5321223  6736146  5784540  2802063  2246608 3998665  5891662
          131072    1024 1139031 2590147  4447329  5974969 5890589 3244511 4595014  6775163  5955100  2473104  1775801 4251429  5591335
          131072    2048 1028742 2301044  4341269  5210817 5007302 2460849 4268330  3061993  4276697  1654113  1633946 3573374  3587482
          131072    4096 1156062 2013146  3573490  4079947 3977287 2341580 3251842  2956267  3592498  1811590  1618014 3587084  3851777
          131072    8192 1151097 2071628  3649811  4218998 4072723 2287391 3868011  2996829  3389499  1935440  1754525 3363844  4177989
          131072   16384 1078896 1995036  4012616  4202261 4194854 2303464 3701241  2931611  3519748  2086139  1713922 3640602  4097798
          262144      64  153315  149084  5100868  6266458 5969481  116478 4479249  8604467  6177246   162195   164677 4595241  6223011
          262144     128  151279  150848  4632081  5918932 5723051  123281 4416759  6445013  5935547   157521   160925 4651245  5981334
          262144     256  158957  155224  4940430  5736219 5538297  136227 4598623  7516701  5739812   161638   155044 4965800  5707484
          262144     512  152666  158206  4294064  5368373 5423478  148532 4643584  5991307  5838410   167615   151291 4398472  5765969
          262144    1024  159254  158366  2611072  5815343 5769146  157740 5409922  7218204  5840084   162155   157150 4232556  5784686
          262144    2048  148839  162354  4476660  4998170 4920201  170706 4603783  3911658  4775713   154584   152931 3145282  3713502
          262144    4096  150162  149712  3507126  4208047 4081837  176254 4041255  2858585  3841668   147607   161516 3564151  3327841
          262144    8192  156773  161652  3578326  4168435 4216293  150270 4014342  2950443  3888335   181218   169225 3716828  4023200
          262144   16384  155899  157885  3839642  3926829 4174940  163435 3562027  2726234  3765672   151990   128185 3638564  3793030
          524288      64   64694   86803  5800736  6438047 6041989   30985 3208792  8359054  5950787    89477    89903 5039241  4953404
          524288     128   87684   79475  5194979  5977461 5746559   45466 5384222  7905639  5745808    90857    84538 5445731  6189570
          524288     256   90079   81305  5114961  4260006 4730946   54020 5416596  7238538  5748016    86544    88642 5095913  5027168
          524288     512   85969   81643  4980317  5762295 5622392   62332 4616627  5867601  5550204    89295    80526 4414053  5783710
          524288    1024   89688   83464  4911638  5792531 5245188   62193 4783731  5974116  5704180    90334    88326 4704127  5351504
          524288    2048   89246   80336  4445607  4126979 4593213   71361 4380595  3654442  4865097    82616    89801 4553127  3956829
          524288    4096   87357   83745  3562978  3596531 3555753   89995 3951021  2030140  3996982    89743    80698 3646709  4067844
          524288    8192   90033   82109  3354584  3732783 4106748   91759 2331020  2649901  3950723    89720    80067 3925692  4128901
          524288   16384   89262   84279  3972275  3966708 4094978   90311 3897120  2850089  3951823    94046    89626 3674133  3996583

iozone test complete.
