	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Mon Oct  7 15:08:54 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
             512     512  627404 2235086  4742616  4784885 4742616 2237414 3628697  2695115  4532414  2722449  2509312 4522868  5807059
            1024       4  484605 1635675  4095102  4064103 3937426 1812371 3393069  1572783  3481072  1886400  1819280 4550690  6172653
            1024       8  609577 1597351  5363307  7699755 6569179 2926114 4854136  3999762  5383475  2813041  2598591 3556008  7420395
            1024      16  607336 1940083  5363307  7644933 6963241 3261656 5065980  4044965  5536137  2900425  2723840 5390231  7472033
            1024      32  665803 2230218  4762630  6128613 5751117 2744728 4507705  3271594  3984917  1996910  2031864 4614246  7472033
            1024      64  668914 2222141  5660167  7927135 7644933 3631168 5356618  4265934  6569179  3103735  2081090 4474829  6128613
            1024     128  651462 2192645  4146499  4920874 4762630 2392998 4488860  3379719  5383475  2138070  2173780 5200941  7472033
            1024     256  606650 2169388  4654248  5690162 5660167 2776668 4396951  3020783  5593820  2737730  3301774 4512441  7208671
            1024     512  664464 1981251  4972145  5821271 5720477 2737730 4972145  3659010  5991815  2852271  4321737 4995276  7257394
            1024    1024  590227 2169388  4741598  4854136 4805258 2240689 4470172  2592318  4014717  2236023  2311849 4995276  7319232
            2048       4  470377 2019827  4550221  5868220 4875642 2111687 3938881  2998435  4472047  2124745  2162727 4481379  5704543
            2048       8  559429 1932143  5225638  7036283 6321679 2563543 4853603  3953383  6041567  2608697  2550602 5197183  6780783
            2048      16  557758 1988040  3991965  4945823 4394265 2013672 3862718  2801852  5489457  2715922  1487227 3287628  4170264
            2048      32  553660 1884251  5953632  5986827 6588354 2821176 3555722  4794010  7726111  2917969  3953383 4559883  4666399
            2048      64  843903 1728424  4717655  5212953 4923146 2078978 4581773  2534049  5006356  2333076  2756890 4572018  7088541
            2048     128  633859 2197585  5212953  5362657 6939647 3006831 4581773  4096676  6895083  2629459  2559723 5056455  6738230
            2048     256  557867 2155672  4240255  4432815 4581773 2003807 4330028  2691246  7451329  2712491  2767549 4772701  6583305
            2048     512  879683 2599225  5306340  6780783 6829301 3024831 4889518  3494960  6629029  2905140  2893397 4842658  6523312
            2048    1024  850084 2316716  5754221  6917293 6649556 3089009 4839929  3189957  5937172  2734075  3799501 4215286  4550221
            2048    2048  529203 2206617  5416763  5832361 4594025 2698856 4423683  2423929  4540600  2723672  2469929 3757946  4603874
            4096       4  457595 1448945  3693955  3558525 3233063 1866807 3036489  1940174  3273724  1421256  1584594 4054910  4763181
            4096       8  526073 2344796  5087609  5728903 5139356 2407895 4597474  3789282  5026578  2219963  2458549 5062125  5244471
            4096      16  564815 1751117  4887857  5611025 5988509 2558505 4869845  4023571  4807163  2597184   245182  736296  1399490
            4096      32  681637 3727618  3781775  4016047 4256862 1979519 4740836  4192455  5431844  2582737  3332786 3768502  3730856
            4096      64  512896 1948536  5238075  5851841 5681538 2972395 5099691  4149921  5928578  2526895  2602298 4516494  4082857
            4096     128  868731 2536221  4546375  5454263 6198078 2919360 4911613  4240052  5649775  2522072  1970212 4125010  4334185
            4096     256  861370 1916795  4209920  3608605 4059701 1947653 3754501  2522072  5620203  1761711  2114496 4482321  5159420
            4096     512  600929 1869448  5001700  4917236 5551194 2767462 5151685  4965558  9119767  3300770  3185110 4214051  3853020
            4096    1024  841745 3204717  5961494  5353976 6096896 3628421 5334028  4253700  8308260  3266255  3356881 3319264  5171846
            4096    2048 1100793 1678737  4887857  4447510 4628439 2509546 4858827  2994153  5572803  2511380  3697135 3799338  3075079
            4096    4096  524515 1622149  3162828  3160500 4052041 2264141 3901141  2054073  3810292  2195003  2200909 2846325  3205315
            8192       4  660855 1391318  3390940  3192451 2562284 1294941 2741802  1936653  2925775  1358532  1385149 3005363  3119413
            8192       8  652708 1619611  4097857  3801358 3126794 2001055 3735645  2247525  3343751  1451443  1694701 3703433  3657312
            8192      16  547122 1802449  4053861  3555507 3396303 2137224 3497955  2547278  3970936  1613829  1663361 3698251  3667070
            8192      32  554933 1834299  3708630  4077433 3627963 1689451 3936812  2695768  5091232  2290831  1783642 4168957  3502234
            8192      64  611842  624633  3770075  3639492 3687139 2814110 3560297  2486987  4079854  2066029  1823687 4043365  3650706
            8192     128  618494 2157488  5244315  4033398 4268923 3235439 5063472  7269124  5319828  3119413  3515851 3558822  3720275
            8192     256  612027 1811954  3652258  3580330 3578839 1965457 3561773  2497653  4128880  1590080  1621216 3871604  3590057
            8192     512  583230 1771229  3449147  3653812 3535750 1909956 4061528  2719666  7103807  2489149  1798486 3970936  3715045
            8192    1024  570799 1825334  3905045  3940424 3681608 1738606 3475663  2353276  4558925  1722741  1702763 3566579  3544870
            8192    2048  645292 1603436  3393619  3453654 4514006 2383476 3335312  2002922  3942233  1674222  1750386 3429182  3529576
            8192    4096  608031 1487575  3056697  3081920 2937280 1618390 3041006  1714488  3166561  1435435  2144025 2974661  3112349
            8192    8192  513477 1530309  3127933  3978753 3884297 1988318 2950902  1672510  3121681  1683904  1715944 3084134  2856454
           16384       4  578184 1365464  2158355  1763991 2514451 1585304 2987568  2970778  3632720  1826343  1296598 2987698  3295296
           16384       8  585126 1581910  3837832  3714404 3041383 1880005 3662927  3758694  4514541  2273988  1568443 3894380  4065566
           16384      16  541243 1710937  3747420  3619899 3641576 2407340 3568581  3297194  4608703  2164678  1665732 3680978  3662927
           16384      32  622606 1695362  3623908  3196878 1725024  791345 4926195  3714404  4883486  2226683   414155 3740689  3616851
           16384      64  843485 1865410  3799635  3719430 3710994 2806387 3866769  4392478  4972175  2496456  1350491 3724470  3955577
           16384     128  719607 1829552  3734590  3674483 3660391 1991706 3609632  2667080  3803210  1686830  1731762 3698412  3631952
           16384     256  666882 1769897  3560261  3784569 3583655 1944919 3407047  2462286  3709191  1644998  1665207 3714404  3578057
           16384     512  856810 1719198  3740689  3765490 3521041 2399188 3561737  2435150  4761338  2326649  3239833 3560261  3771690
           16384    1024  675323 1675602  2984973  3962419 3978477 2372025 3055583  2354631  4429283  2475681  2548865 3635988  3664685
           16384    2048  679322 2455599  3407047  3411105 4260139 2248982 3338359  2686368  5031885  1881704  1481508 3291193  3328818
           16384    4096  622798 1541597  3210019  3993970 3989333 2076317 3041518  1929790  3947170  2397764  1456112 2894694  2922019
           16384    8192  580622 1517863  3056670  3804895 3823738 2027732 3069916  2305032  3076788  1517428  2132237 3043673  3792506
           16384   16384  694382 1450824  3190644  3865029 3856786 2247805 3083276  2286700  3030118  1462464  1702586 3114297  3116557
           32768      64  697950 2058153  4339062  5089048 4827364 2653322 3739346  5762928  5695816  2600655  1888213 3682142  4859452
           32768     128  731771 2198889  3751287  4892318 4783679 2597952 3710975  4344136  4004887  2730658  1696948 3765161  3793846
           32768     256  693209 1767617  3638087  4725780 4745524 2811256 5190526  5310048  5565049  3252084  3258252 5487065  5419772
           32768     512 1409315 2148698  5708592  5807736 5782324 3631166 3752619  4235823  4228786  2699602  1557191 2500808  2745330
           32768    1024  619058 2624393  4969264  4986753 5237005 3333808 4939439  5622649  5617593  2651735  2916859 4353907  5012762
           32768    2048 1120580 2523120  4374834  4433542 4406110 1724457 1378306  1289782  2693835  1529056  1432300 3456209  3220082
           32768    4096  683191 1521473  3193818  3184420 3906534 2669297 2937495  2416347  3197235  1615697  1729818 3176104  3978110
           32768    8192  761477 1463131  3145934  3353248 3981567 2078257 3139609  2345622  3152283  1843387  1635772 3198426  3098975
           32768   16384  727306 1783281  3907534  3584291 3800140 1905888 3118947  2250853  3156845  2081436  1992596 3062446  3469383
           65536      64 1124080 1926793  4184929  4997706 5148605 3328069 3699279  5861460  6000285  3172724  2175410 3710815  5008452
           65536     128 1070393 2309475  3727622  5557714 5383239 3458549 3653066  4431670  5361713  3183343  2071691 4527884  4965207
           65536     256 1214034 2380373  4220268  4885258 5175457 3609604 3661825  6705842  5796567  3303233  1920412 4265587  5248786
           65536     512  885597 1658380  3741270  4795931 5501650 3432678 4194060  4964490  5544597  3182311  2262596 4749033  5327730
           65536    1024  880457 2260252  4193740  4991716 5137731 3764945 4162306  5343369  5900464  2184608  2133121 3744685  4592565
           65536    2048  957679 1928956  4040194  4573690 5090538 3085367 3729747  3838551  4981494  1962098  1569763 3487466  4723328
           65536    4096  936335 1809385  3981325  3238131 3616395 2632380 3794360  2721811  3207039  2087535  1653194 3702168  3914479
           65536    8192  947597 2029356  3918664  4362670 4359833 2729297 3168117  2937646  4040194  2110535  1789968 3429594  3901423
           65536   16384 1129563 2256208  3604256  4345840 4343848 2731141 3545768  3018718  3354263  2249395  2067780 3467143  3681985
          131072      64 1077619 1784574  4732713  6009192 6153055 2835827 4975399  8241992  6048530  2836866  2345977 5313868  6496774
          131072     128 1121566 2371366  4657021  5883214 6017743 2985761 4869283  7765372  5917983  3018980  2212859 4194438  5287750
          131072     256 1193484 2482619  4263629  5347257 5324882 2962416 4515344  7041218  5601590  2794641  2279037 4117749  5543580
          131072     512  941480 2338443  4468404  5633678 5763436 2940345 4872736  6977853  5640441  2637416  2222620 4579245  5873220
          131072    1024 1087230 2207749  4882907  5583215 5745006 3059931 4120465  6987165  5964080  2620545  1826735 3126938  4409659
          131072    2048  749204 1883300  3288154  3610311 5010771 2571345 3891558  3897020  4943100  1849810  1623164 4039684  5234483
          131072    4096  810031 1805326  3865862  4198602 4174119 2241652 3514842  2866524  4073206  1772274  1753921 3436235  4171870
          131072    8192 1111118 1729227  3761797  3947500 4137895 2306305 3315500  2904952  3170214  1697800  1621273 3584628  3557764
          131072   16384 1120024 1843229  3479207  4182535 4202935 2253607 3968015  2984886  3607136  2025026  1796095 3677251  4336270
          262144      64  148941  159734  5255796  5629288 4879284  116500 5073143  7984613  4681226   156845   153190 5021522  6217381
          262144     128  151125  157048  4886092  5964203 5714544  124575 4420115  8268508  5891404   156439   147051 4523067  5849716
          262144     256  150294  156662  4805309  5680122 5550011  135357 4802224  7226791  5086521   147940   154068 4292874  5650029
          262144     512  144695  160072  4249914  5478116 5699260  148508 5269953  7202129  5910532   162840   153703 4857491  5714188
          262144    1024  149755  161170  4259595  5761558 5658694  147405 5157672  6653713  4644565   164813   157410 4559738  4209320
          262144    2048  153418  157982  4273619  5014057 5025079  165834 4598527  4031505  3551706   163061   155761 3742982  4192435
          262144    4096  156383  163494  3546081  4150544 4164788  130924 3310617  2308197  3150428   148679   162195 1616736   876768
          262144    8192  129915  120205  3700080  3824577 4040497  137320 2967780  1988695  3340561   133951   137145 2443365  3356643
          262144   16384  141960  150650  1147404  2161551 2340468  114050  875415  2565860  3554691   132096   117867 1246855  3133477
          524288      64   40353   84152  4660963  5615227 5526325   19786  819917  6846278  5273743    82933    74633 5214825  4638851
          524288     128   85587   85713  4494849  5105887 5360715   44610 5383273  7371263  5540918    88219    76028 5087707  4422958
          524288     256   73244   75210  5033140  4840083 4894769   49856 4209157  5477717  4753639    84726    76764 4956865  4878232
          524288     512   76249   73371  4956921  3792780 5195961   58615 4841063  6385273  5027122    84338    75337 4889882  4917306
          524288    1024   82687   70958  5186855  4897145 5516081   71560 5078882  6440724  5223236    90764    83823 4889599  4822950
          524288    2048   86482   71839  3780008  4306584 3656733   78577 4173734  3399215  3910877    72708    75257 2617489  3002933
          524288    4096   76920   68290  3727658  3725012 3827784   85759 3783885  2367094  3770830    87222    84863 3396149  3004446
          524288    8192   82898   67057  3353873  3713294 3900721   90829 3479204  2603473  3576922    90012    75052 2257147  3158663
          524288   16384   86559   85174  3743178  3566728 3711301   77768 2750361  2106376  3335715    89046    88313 2818314  3762353

iozone test complete.
