	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Fri Oct  4 15:10:48 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            4096      16  772100 1470274  3860813  3424463 3410188 1458169 3723578  2012682  3942321  1417386  1557444 2977031  3631489
            4096      32  835564 1556739  3592757  3534366 3485604 1523199 4505833  3349029  4023571  2122332  1633097 3821310  4000150
            4096      64  591230 1600687  4414369  3494822 3284363 1504260 3908241  2317906  3984379  2185788  1522659 4521249  3666363
            4096     128  744206 1603825  3817065  3996428 2602298 1601881 4696769  4083827  3305851  1290476  2306082 3081698  3771811
            4096     256  769921 1625372  4196552  3723578 2983234 1845748 3260676  2218817  5794602  1710834  1428702 3824713  3980686
            4096     512  756695 1546787  3271230  3621537 3524939 1773899 3621537  2223699  4691638  1718192  1925604 3225172  3676563
            4096    1024  751827 1686316  3828122  3227596 3552638 1730479 1435746  1632476  4209920  1402804  1611347 4696769  4965558
            4096    2048  560795 1293391  3303309  3316701 3327622 1642936 2994153  1919365  3250804  1333757  2259377 2522072  2508447
            4096    4096  510397 1295830  2741407  2083467 2069912 1248010 3114661  1536412  2915397  1471785  2088787 2788575  3072878
            8192       4  576981 1263838  2797840  3038585 2412258 1152361 2617923  1747803  2713438  1018404  1215249 2436548  2990974
            8192       8  451396 1433399  3749505  3831881 3154351 1437236 3111222  2331875  4447398  2113560  1191399 3198692  3436384
            8192      16  502608 1757189  3614985  3752781 4813093 1902026 3313760  2367709  3368665  1572686  2287019 3929159  4047652
            8192      32  514923 3028408  3483062  3588557 3462355 1679377 3429182  2407188  3862030  1526705  1480588 3876846  3520174
            8192      64  517140 1567806  2564005  5806161 6460047 3508313 3550731  2668343  3566579  2035191  1538945 3371310  3721887
            8192     128  524553 1598141  2975692  2476412 5029378 2331243 3308654  2486987  3378271  1577813  1493784 3327237  3605502
            8192     256  584092 1576582  3236658  3682003 3358458 1917202 3379600  3396303  4533661  2238885  1543300 3856828  3460959
            8192     512  512772 1720670  3619936  3071452 3637565 1710222 3483062  2439489  4721816  1445034  1702426 3676487  3450533
            8192    1024  476802 2358769  3389267  3914388 3358786 1834299 3422010  2250617  6330318  2045976  1681761 3112349  3322090
            8192    2048  500551 1978358  3203763  3893540 3876846 2005376 3177689  1958399  3930957  1587655  1491644 2603837  2729821
            8192    4096  483900 1950949  2916338  2866224 2919312 1418545 2978787  1949510  3121964  1320015  1892388 2749921  3014063
            8192    8192  568815 1291728  3027341  3085518 2984480 1358317 3085518  1581153  2856217  1511460  1431667 2731775  2841572
           16384       4  494328 1222770  3364345  3927095 3417552 1407701 1287440  5017922  4632313  2559593  2732949 3116698  3942415
           16384       8  588065 1399274  3691062  3893497 3111899 1672869 3136328  2138341  2948852  1906237  1611513 4937877  4924430
           16384      16  744081 2999042  3537899  3416193 3179572 1876719 3265699  2248099  3570249  2304413  2516385 3789996  3712598
           16384      32 1016247 2048770  3368303  3589083 3319331 1569052 3574149  3449979  3198068  1409867  1446335 3354001  3394257
           16384      64  812452 1720274  3482322  5158807 5086636 2793496 3631185  3785611  5019388  1967359  1619947 3592084  5091536
           16384     128  553627 1713112  3769001  3889090 4487712 2572818 3915013  3993274  4500939  2087671  1614846 4227120  4107362
           16384     256  810010 1960232  3778534  3668598 3179572 1681794 3269583  2309913  4873097  2311856  1925519 3451539  3632144
           16384     512  524657 2302792  3545566  3638491 3767348 1731195 3374589  2421507  4929022  2818936  1564978 4381835  4197940
           16384    1024  840720 1760241  5042592  4873097 4876209 2751331 5293522  5188017 10885726  2357054  2628619 3039634  3340956
           16384    2048  554096 1451314  2867875  2964371 2879894 2169188 1000490  2369653  3297985  1392977  1400700  886865  1437471
           16384    4096  778630 2196506  2813742  2913224 2717924 1497097 3746603  2536260  2205388  1300721  2170901 3465289  2013238
           16384    8192 1117520  898049  3101926  3963105 3675073 1451590 3214524  2124525  2507112  1174133  2024447 2940901  3084245
           16384   16384  685092 1214987  3647374  3405527 3009549 1664360 2954811  1700648  2490756  1511420  1618154 2527212  2900314
           32768      64  568169 2428902  4446163  5011848 4852418 2783584 3579996  5474171  5220296  2538218  1957211 3442014  3510590
           32768     128 1013764 1681522  3553615  5676057 5748946 3239894 3394995  5031296  4094002  2318243  1654041 3434874  3570231
           32768     256  700858 1852656  5270746  3481952 3675545 2350798 3415497  4715403  3588596  1904356  1413692 3662030  4710878
           32768     512 1329546 2541550  3632894  4161058 4380272 2424916 4007339  6217886  3637220  2074712  1581397 3988384  4665145
           32768    1024  867939 1118592  2235804  4709425 5269937 3412614 3041707  4097053  5133528  2062291  1400583 3377060  5249607
