	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Tue Oct  8 00:58:09 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            4096      16  625614 1458664  4633432  3938705 5382492 2352502 3077833  2528382  4179197  1642465  1403721 1184507   849067
            4096      32 1085903 3354260  4176149  4179197 3950479 1877210 3512686  2634219  3682869  2399488  1342092 3332786  3534366
            4096      64  786343 1954299  3540193  4414369 5340661 2396810 3625358  2419425  3565171  1490556  1805972 3295072  3349682
            4096     128  527025 1678573  4262142  3820460 4196552 2031724 3250804  2618560  4607338  2359286  1720945 3942321  3540193
            4096     256  841580 2096178  3456153  3803543 3112404 1658319 3465216  2478054  5519094  1663780  1662331 3222752  3565171
            4096     512  793168 1210804  3352296  3743865 3664018 1887523 3580030  2381526  4730393  1690465  1590021 2898672  2983234
            4096    1024  770784 2316655   756828  1577755 1213627  702084 4334185  3518442  3810292  2248142  1739239 2786313  3093907
            4096    2048  713603 1455081  3220336  3035953 2712408 1579641 3148338  1653531  3258820  1815707  2067670 3374022  3371374
            4096    4096  614295 1371777  2915397  2998333 2645985 1297494 2838331  1669114  2790386  1675299  1917651 2953488  2874423
            8192       4  442336 1675528  3275223  3173873 2593225 1185521 2611556  1729417  2579210  1157368  1153948 2888391  2604824
            8192       8  740482 1534409  3752371  3586684 3191265 1392051 3243073  2256826  3644124  1923427  1476009 3645670  3494753
            8192      16  770073 1586043  3686744  3517291 3270236 1606285 3462355  2426568  3745826  1306314  1330545 2964907  3599082
            8192      32  531433 1639002  3833164  3406066 3011949 2138421 3481651  2613741  3336931  1591037  1622134 3502234  3420647
            8192      64  530293 1518407  3561773  3768421 3642578 1728982 3716653  2763857  3400336  1516195  1702763 3891335  3509746
            8192     128  506961 1738958  3860295  3676880 3668636 2384138 3778782  2813188  3164228  1483017  1623821 3717055  3647218
            8192     256  507905 1812814  3206154  3376942 3565099 1913146 3437415  2575343  3416226  1467561  1673243 3575487  3354851
            8192     512  756342 1604709  3934558  3764705 3725115 1949510 3278036  2341888  6976871  2103854  1555386 1051180  3345053
            8192    1024  659587 1485389  3375284  3626431 3483062 2366893 3602478  2449751  5245116  1875039  1272874 3084134  3144536
            8192    2048  690831 1401762  2891550  1767403 2446089 1677983 3397646  2008424  4724413  1974379  1497625 2669379  2775915
            8192    4096  528068 1736760  2769426  3219976 3361415 2094109 2755434  1586629  2793064  1394877  1899817 2566495  2762968
            8192    8192 1106422 1402506  2457109  2936276 3543042 2051106 3037511  1425667  2432925  1982581   431157 3050997  3014063
           16384       4  549040 1206201  2891649  2877482 2524520 1686127 2843430  1851488  2457443  1111088  1169378 2856312  2995773
           16384       8  626992 1508534  3446346  3404852 2815125 1734122 3259812  2164065  3021724  1261977  1415967 3270206  3705991
           16384      16  832480 2133363  5818356  5973110 5398313 3049887 3205079  3007837  4409106  1968486  1528498 3301788  3109505
           16384      32  737920 1904229  3390740  3451539 3314528 1339331 3394928  2270456  3794390  2124525  1546836 3590770  3759516
           16384      64  674766 2528421  3827145  3997222 4936103 2533548 3506130  1990034  3515277  2321383  1702966 3551613  3090765
           16384     128  701249 2011058  3537171  4386590 4314976 2265143 3985399  4282172  4300125  3044213  1663675 3261204  3093130
           16384     256 1017827 3460229  3262443  3588146 3502199 1907083 1836986  1716493  3020662  2019212   791153 4776562  4936458
           16384     512 1206646 3094801  4929022  4902648 4980103 2633656 3336252  6330788  4040466  2136945  3048264 5484918  5259892
           16384    1024 1114692 2883035  4958900  5034834 5030411 3094801 4952824  5921129 11291763  2147295  1422828 3389235  4219593
           16384    2048 1243840 1531940  3400471   666262 1830820 2545278 2781173  1731937  3052190  1174153  1332449 2957354  3347792
           16384    4096  576598 1117520  2857381  2882430 2798730 1818610 2769851  1677483  2589103  1362946  1390356 2810749  3166532
           16384    8192  637733 1372994  2880497  2943547 3039634 1300131 3003499  2177298  2814203  1560536  2013769 2768958  2820440
           16384   16384  708712 1653746  3118395  3317248 3561737 2466794 4113262  2403803  2975667  1454540  1607518 2998519  2865364
           32768      64  724843 1726082  4142496  3489644 4370799 1894538 4838070  8070968  5410810  3141978  1786898 3506918  3629536
           32768     128  719053 1639538  3249239  4222030 3180146 1869464 3440204  4110409  3533697  1870762  1268497 3325017  3914992
           32768     256  834005 2202307  3405511  3223254 2667743 2126260 3280102  4883453  3571066  2302591  1828671 3663299  3921470
           32768     512  739834 1039465  3454385  3188187 4335503 3704273 4155774  3876017  4418576  2696689  1952929 3782466  3203122
           32768    1024  826055 1478699  3416856  3387548 2963591 1569962 5507293  6397625  5155287  2509621  1759921 3842425  4530883
           32768    2048 1172129 1920750  3500041  3076775 2915065 1665789 2940700  2657170  3780385  1179816  1269388 3713481  4552344
           32768    4096  637732 1750061  3473416  4263946 4211809 2607662 2892671  1909224  2456205  1836147  1446652 3288264  3522648
           32768    8192  644077 1731998  2899873  4377203 3914434 2594861 2994455  1649040  3100093  2084088  1672092 3037472  3034655
           32768   16384  733063 2266443  3496035  2880184 2978943 2368664 3493813  1706324  3460125  2328258  2657581 3174270  3321642
           65536      64  837315 2546254  4811714  3275990 3781467 2549632 4578184  6132408  5715215  3197377  2041049 3540196  4850860
           65536     128  929442 2338315  3839891  4452487 4722354 2810158 3694853  5291119  3643913  2119339  1831996 4535654  4630161
           65536     256 1101150 1905727  4229749  3692371 4483863 2932256 3431735  4511312  3562126  2745764  1718622 3349277  3833893
           65536     512  567474 2057133  4205868  4069021 5136483 3513454 4146796  6458626  3474330  1439213  1562207 3792632  3342272
           65536    1024  950733 2298948  3567350  5075593 5115168 2702410 3583160  4098324  3301566  2229183  1887770 5782179  5807344
           65536    2048 1110443 2626268  3972866  3461292 3913532 1934236 3789965  2700181  2340725  1570248  1652657 3546500  4045427
           65536    4096  890483 1962281  2247004  3405545 2947979 2206759 2949561  2491284  2893183  1301765  1359356 3500300  2295147
           65536    8192  870688 2011417  3400573  3350012 3638077 2488442 3096141  2145693  2860843  1364058  1678902 3158833  2745188
           65536   16384  846883 1636189  3120286  3307884 3531010 2142048 3237941  2909351  3005417  2010123  1504195 3527793  3485962
          131072      64 1052406 2478947  3627869  4089233 5898553 2814457 3618271  6980866  4173074  2085878  1875859 4252811  4349512
          131072     128 1111091 1957960  4755681  3764269 5258868 2701239 2031304  7544978  4753131  2706972  2231017 3787662  4380147
          131072     256 1192539 2278678  4056465  5706483 5729141 3284108 4298399  7510037  4210468  2847711  2022374 3663358  4496913
          131072     512 1097212 2169425  5383703  4929758 4627114 2546323 4407114  6794086  4115283  1951115  1091285 3919860  4257916
          131072    1024 1114158 2253681  3700195  4464920 5492735 3128664 1505727  5632697  4365296  2507646  1924923 3112404  5506323
          131072    2048 1041543  960306  3605220  3692491 4489385 2460387 3274757  3681684  3564939  1657079  1489910 3754039  3952126
          131072    4096  977849 1824299  3237460  3693309 4268064 2375865 3307382  2665575  3499917  1052194  1582783 1690511  3514842
          131072    8192  824908 1847640  3593954  4065765 3409955 1876774 3359527  2777711  3306646  1864547  1218061 3157451  3495533
          131072   16384  864608 1594045  3601064  3277451 3418585 1857177  744562  1582997  3491337  2053873  1798463 2655481  2136535
          262144      64  101370   94710  4657195  4958186 5927100   68045 3524247  7950778  4472526   107901    93165 4829031  5202010
          262144     128   75800   82486  3795557  4356730 4620751   51504 1038745  7948307  4663990   107344    97536 3526711  4252676
          262144     256   73478   54912  3656436  4217587 5084333   57972 4268194  7130295  4401412    96286    79056 4056837  4384125
          262144     512   97262   40749  3623121  5483033 5035989   71890 4027650  5845145  5323150    70251   109897 4183264  4599893
          262144    1024  114061  106905  4847703  4743490 5464313  111489 3886960  6479882  4878093   116837   115826 4628084  4594031
          262144    2048   72354  107281  4265412  4069856 3973806  113189 4175464  3666923  4081595   116995   128252 3687287  3642264
          262144    4096   77073   93718  3730359  3619674 2577946   81765 3493987  2678933  3594222   113053    66179 2381633  3575149
          262144    8192  109896  109999  3718614  3523061 3413955  121980 3317860  2796019  3541250   119778   102546 1840782  3634319
          262144   16384  116708   79307  3807914  3793580 3959937  122210  308329  2765727  3641131   135724    80856 2068116  3707529
          524288      64   24772   80332  5096905  5740199 5652524   13377 4585541  7947841  4946017    65311    78662 5385000  5488436
          524288     128   80504   53279  5081194  4836687 5470386   17472 1031579  8247415  5584072    78850    79526 5316468  5758432
          524288     256   74646   38194  4854658  4880635 5529590   29871 4488390  7089168  4806935    75419    56676 4175034  5546145
          524288     512   73465   36876  4937677  5121501 5406927   36012 4794851  6286645  5566924    76242    40990 2014872  4951708
          524288    1024   77057   62172  4877420  4977577 5546844   36586 4725446  2005193  4203517    40160    71266 4190045  3141727
          524288    2048   39450   53710  4130887  4273584 4771804   46438 4166341  3548266  4510902    74477    41026 2528956  3745365
          524288    4096   35608   32729  3820091  3444705 3058056   67804 3518595  2383006  3834138    71843    69967 3515243  3710142
          524288    8192   73437   44988  3766251  3859006 3931349   47047 2586715  2369300  3744377    72019    34184 3235266  3665656
          524288   16384   36495   31721  3817776  3763763 3990252   59138 1816565  2751996  2978621    39371    73620 1410164  3930372

iozone test complete.
