	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Tue Oct  8 00:57:48 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           65536     512  747743 3064454  3291643  4638756 5122794 3664950 3599300  5114787  3615967  2363101  1940189 3778608  3679324
           65536    1024  943278 1499166  3630821  4275606 4533783 3243710 3551861  4700952  4279200  2281110  1575043 3534461  3806287
           65536    2048  941850 1894327  4133700  5144943 4851288 3104954 3112478  3322317  3378671  1950708  1868661 3997363  4080195
           65536    4096  794261 1773739  2636849  2694411 3577099 2471950 3365804  2435914  3347279  1571001  1890666 2183879  2323393
           65536    8192  909364 1945255  3644106  4176155 3757123 2431132 2981102  2548048  2985538  1534329  1535735 2900326  2909875
           65536   16384 1138744 1791146  3783861  3464390 3834321 2572659 3496382  2037886  2977969  1776962  1725267 2961286  3527249
          131072      64  954028  718686  4050936  6287033 5802980 2622482 1005222  5598282  4087835  2745706  1870612 4242505  4313576
          131072     128 1039676 1891178  4137241  4305063 5186874 3166526 3882818  5143105  4255872  1714008  2258347 4487223  3953917
          131072     256 1062197 2540604  4425135  4561577 4247291 2879632 4661681  6890568  4812970  2032783  1288378 3618366  4122010
          131072     512 1087878 1151714  3854829  4219840 5827523 3320286 4838769  7205300  4166432  2859338  2242155 3962152  4480019
          131072    1024 1073366 2281061  5571389  4096241 5200219 3217678 1846107  4756215  4283962  2348994  2147560 4239070  3714345
          131072    2048  989022 2073167  3607704  4161166 5058165 2510566 3626290  4009427  3591982  1924108  1715939 3690384  5101109
          131072    4096 1006118 1566649  3310230  3484367 4052190 2304120 2966492  2127309  3034494  1773161  1553777 2608546  3901057
          131072    8192  961983 2274285  2810945  2742200 3306308 2303676 3028043  2373629  3399181  1674656  1503326 2834540  3175433
          131072   16384  626901 1401012  3844774  4195238 4055687 2356475 2365316  2280029  2637163  1801085  1659831 3868256  4348205
          262144      64  114410   99377  4299992  6129995 5959031   67623 2313087  8342159  5629404    69899    82337 4804260  4018098
          262144     128   98163  107716  4903831  4620266 5586216   69980  714335  7693099  4104281   108998    96908 4270846  4467420
          262144     256   81807   83014  4301675  4610173 5462358   67835 4274682  6356410  5353500    82234    88064 4282207  3663685
          262144     512   84339   57322  4337909  5499488 5315275   98037 4221052  6645309  5510568   120855   118054 4350352  4222884
          262144    1024  116444  112444  4685655  4771444 5476615  114711 4200765  7240736  4766934   119708   106125 4012789  5012114
          262144    2048   91522  115851  2259938  5008187 4988555  122167 3773478  2449527  3979948    82248    96191 3409551  3905364
          262144    4096   86447   51168  3426136  2112342 3682570  122073 2663172  2724086  3429812   113746    98152 3546276  3565030
          262144    8192  117139  106468  3247777  3908974 4112848  119685  613133  2696204  3747856   128922   110810 3338258  3608709
          262144   16384   91893  111547  3569601  3815777 3858181  116986 3186502  2208347  3216810   121638   141530 3471373  3908571
          524288      64   50130   44330  5665704  5464758 5661926   12002 1357333  7663014  5011507    63343    70835 3477377  5246928
          524288     128   70831   53596  4387491  5242250 4633113   24065 1637719  8195317  4948956    45292    35825 5326990  5301728
          524288     256   60239   65721  4808218  4770283 5293967   22399 4669426  4076191  3810730    70369    44352 5012557  4969984
          524288     512   48238   67953  4823648  4654127 5357476   31888 4920540  6934295  5198184    66461    63540 3888169  5216594
          524288    1024   50156   68915  3325686  3430999 3916247   38718 3741841  6897797  3145947    60241    41196 4919935  4924739
          524288    2048   68100   37108  3772836  4084254 4105874   62828 4173235  3400293  4406967    48475    64848 4118493  2643527
          524288    4096   65947   38364  3603403  3783123 3944685   60419 3623448  2773260  2621296    66490    65840 3662457  3842512
          524288    8192   63854   57085  3373817  3382307 3638033   31870 3632888  2745783  3804947    78776    41564 3685778  3767981
          524288   16384   66991   34575  3772428  3910613 4081177   62733 3336292  2760775  3934796    73100    67536 2622018  2549557

iozone test complete.
