	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sat Oct  5 11:04:25 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            2048      16 1074439 3121562  3169944  6440169 8498106 3225896 3507805  4136128  6603549  2522144  3070239 5433896  9441504
            2048      32  561074 1935626  4783331  6984790 5319484 3024831 4968710  2868277  5403134  1729816  1782215 4572018  6303124
            2048      64  824148 2602375  3131805  4900677 4623699 2288326 3465352  2853035  3624742  1626633  2386884 4376355  5535444
            2048     128  516383 2107025  4063729  5549749 7293167 3097921 4934459  3543986  8120522  2417789  2687877 4120256  3690142
            2048     256  818805 2525110  4276140  6303124 6543188 2909075 3730203  2916978  7470770  2458618  2592166 4613765  6867521
            2048     512  854396 2142232  5083385  5953632 6080053 2921939 4008732  3494960  6563185  2473485  2817475 3070239  4730646
            2048    1024  971953 3160613  6873016  9268323 7529708 3991965 5197183  4591569  4960102  2162727  2265394 4001263  4204968
            2048    2048  526350 2350955  5376082  5868220 3542524 2709070 4365235  2782790  3855782  2003807  1994039 3386122  4886737
            4096       4  598668 1331173  3561476  3374022 2582737 1264173 3110150  2124432  2310424  1022744  1146409 3408159  3040789
            4096       8  777095 1345983  4167033  4263200 2464545 1560415 3700320  2561557  4034911  1354045  1383263 3771811  3706707
            4096      16  739370 1601881  4240052  4015108 3723578 1739944 3222752  2498960  3442303  1349578  1484118 3398719  3407483
            4096      32  544100 1700336  3349029  5587302 6321227 2773270 4235870  3911800  4735608  2288267  2460310 5075585  5347310
            4096      64  333357 2265634  5877869  6160296 8393502 3810292 5250883  8142867  5382492  3589754  1627990 3295704  3530734
            4096     128  579191 1917437  3470816  3319264 4294102 2073910 4096486  4505833  4669958  2405199  1630617 4063542  3621537
            4096     256  547377 2449785  3717133  3524939 4027344 2037991 2673574  2459958  5192166  1633252  1594300 4128976  2989464
            4096     512  530704 1807492  3146031  4325455 3407483 1640426 4551192  2420789  4141917  1517146  1736953 3379997  2815077
            4096    1024  567614 2223699  3817065  3447830 3853884 1894600 3961410  3540193  6158088  2901120  1711686 3427880  3140855
            4096    2048  495871 1356290  3172758  3230631 1136850 1575295 3100608  1770061  2432098  1328086  2280673 2938334  3034344
            4096    4096  646569 1202583  3045641  2987384 3054304 1646400 2630589  1596819  2721862  1526040  1542067 2603876  2989984
            8192       4  566526 1721015  3189784  3013006 2326665 1379089 2603048  1803300  2454125  1415565  1202617 3270236  3749096
            8192       8  931870 1562104  3608910  3673343 3399327 2077647 3188600  2391106  4586921  2098970  1337901 3176514  3391944
            8192      16  522646 1426141  3396303  4033398 3283361 1416323 3301977  2449053  3368335  1787074  1217230 3289963  3988451
            8192      32  539367 1462315  4273171  3822928 3500806 1299300 3549264  2280038  3254747  1551523  1483273 3480240  3036169
            8192      64  524089 1677655  4296145  3733615 3647605 1974946 2921546  2741583  3528126  1679377  1627975 4087619  3475312
            8192     128  614270 2573607  3721887  3673735 3571028 1812336 3955849  2887420  4553488  2354083  1640019 4156350  3989841
            8192     256  623489 1605910  3838731  3316639 3705031 1956503 3214854  3965436  4490996  2165510  1672836 3291223  3305789
            8192     512  515248 1595989  3532479  3524869 3434666 1694366 4657175  5237920  4440501  1042632  1587289 3472853  3326271
            8192    1024  510980 1513391  3810210  3246751 3430209 1533793 3039661  2759196  6316353  2415140  1560685 3508313  2921546
            8192    2048  484248 1187406  3009575  3291223 3062418 1624128 3167728  1744786  4838850  2083948  1097656 2793973  2987594
            8192    4096  496515 1310949  2994102  2951916 3039661 1646621 2750802  1697128  2748162  1344025  2007251 2568029  2754551
            8192    8192  692125 2304969  4015486  4164914 4226911 2467520 2682299  1598736  2839693  1617628  1202406 2687544  3342450
           16384       4  352259 1220403  3380232  3259194 2374812 1205587 2438088  2840961  3453620  1563661  1044022 2969751  3598480
           16384       8  719637 1498860  3337548  3512761 3018937 2132171 3360890  2496365  3338197  1334311  1506285 3816517  3877022
           16384      16  785205 1482307  3444273  3360890 3065944 1444936 3288673  2533455  4043319  2269257  1686996 6118292  5535284
           16384      32  937090 2970265  3449287  3884254 3378072  851386 3981474  2529165  3531717  1827946  1639542 2594479  1915322
           16384      64  970493 1272139  1367829  4609939 2976827 2318720 5028939  7148742  5248243  2823801  2940901 5583859  5645791
           16384     128 1238885 2730668  5206097  5229472 5163459 3054496 4086843  4615203  3474224  2869312  1767803 3783111  3406202
           16384     256  668953 1946076  3315808  3102486 3482146 1735042 3414665  2446507  3203136  1721740  1439096 3447729  3459532
           16384     512  645218 1696073  3585150  3490458 3556392 2309214 3565618  2408015  4302549  2216699  1465740 3925300  4119673
           16384    1024  551406 1672869  3569508  4012861 4501234 2317704 3090209  2268957  3804895  1439699  1244787 3126766  3252099
           16384    2048  756033 1380635  3295138  3358755 3274257 1428150 2723849  1765895  4750476  2090593  1300844 3481440  3108943
           16384    4096  649849 1402987  3167262  3468262 3772519 2076505 2490756  1637433  1214794  1527920  1586842 2490395  2523315
           16384    8192  545735 1418657  3210019  3264303 3378238 1843392 2984843  1879954  2443549  1149908  1699050 2511694  2685528
           16384   16384  559063 1860712  2903500  3259812 3663708 2294335 2489583  2300479  2534202  1488762  1625388 2649803  2775557
           32768      64  757971 1689501  5409958  5272363 5074767 3310600 3421193  2621689  4976101  2682373  1910445 3467895  4275619
           32768     128  713032 1763443  4815355  4892144 4882759 2297088 3571066  2774313  5422552  2485432  1525153 3357344  3752209
           32768     256 1380286 2810566  4595113  3559782 3567544 2402871 3287949  3650261  4744213  2871638  1559116 4762791  3417620
           32768     512  854046 2687671  3593381  3568285 4367327 2116405 4557326  3892153  3137173  1904567  2215977 4067106  4674507
           32768    1024  753979 2229132  3566063  3957947 5013494 2672307 3428704  3160474  4107829  1595792  1404791 3824036  4374834
           32768    2048  835323 1725648  2869900  3260880 1711828 1977658 2124091  3017598  2240104  1053197  1230960 4492965  2075746
           32768    4096  980398 1568672  3612365  3335184 3267625 2323495 2487141  2087665  2515593  1411921  1749036 1138769  1727622
           32768    8192 1095010 2051058  3354230  2395667 2219305 1681440 3762481  1465987   936010  1808292  1730472 3379884  2934860
           32768   16384 1152703 1386888  2614309  2903120 3138104 2418473 3061832  1904330  3038546  2211200  2103738 2825821  4040919
           65536      64  854635 1943413  2746559  5307055 4845131 2846180 4139178  5400584  5770526  3094398  2004962 3261298  5191782
           65536     128 1152543 2488645  4100402  3756096 3967533 3510761 4844106  6430072  2502990  1739779  2216599 3528563  4876937
           65536     256  919416 3405376  5237784  3585871 3959646 2490923 3962500  6239736  4891866  1695355  1834099 3852592  4588731
           65536     512 1010767 1937618  5260941  5516888 5501760 3549385 5566154  3813098  3503289  1748934  2249082 4098813  4680142
           65536    1024 1041808 2156788  3597134  4264661 4965207 3380749 3456722  6428267  3524581  1830264  1784552 2510190  2467844
           65536    2048  853176 1994227   895654  2107461 2281261 1671154 3448742  2728728  2849869  1826894  1502707 3252115  2839741
           65536    4096 1104469 1501262  2515588  2677456 2805855 2067313 3244361  2558484  2670148  1549866  1371674 2566726  3300258
           65536    8192 1119716 1817917  3003184  4156515 4157333 2579734 3010090  2144019  3220264  1405178  1362861 2977034  3869622
           65536   16384 1147481 1753419  2762541  1863303 2226456 1863834 2579661  2150763  2985959  2297641  2382085 2592214  2870733
          131072      64  991113 1063000  3468451  4774763 5675378 2849142 4092948  8269515  4841240  1966983  2357455 4690036  4267501
          131072     128 1036536 2283448  5253993  5784053 5865325 3071316 4317132  5658904  4229743  2353983  2107128 4215084  5901529
          131072     256 1076117 2209098  4215892  3901777 5461794 3017655 3729059  6920755  5404609  2631710  2015715 3981406  4222952
          131072     512  976212 2027595  4177037  4369772 5300955 2703019 4177450  5569978  4373004  1969852  1944284 3705232  5056955
          131072    1024 1013578 2184537  4079160  3944272 5282415 2984335 4072331  5466355  3610216  2171070  1602091 5371342  5229454
          131072    2048 1095609 1829027  2978773  2711070 3756707 2180058 2566412  1582993  3411648  1731968  1242437 3966583  4563621
          131072    4096  729335 1702764  3361766  3974642 3881200 2036096 3481234  1910142  2966973  1757920  1352330 3365409  3226402
          131072    8192 1079021 1607671  3060220  3172354 3718364 2284843 2585859  2052654  3462923  1814550  1422683 3303308  3246216
          131072   16384  933189 1574587  3765146  3102813 3522860 2270472 2595124  2230293  3532935  1727472  1719562 3594448  3866079
          262144      64  117990   75798  4734421  6061963 5650145   64333 3915921  5079917  4210416   123959   122188 3873336  4769622
          262144     128  114114  110117  4318978  4627266 4526121   61225 2810290  8192788  5715049   117131    85191 2378434  5209330
          262144     256   97690  106570  4526288  4333600 5363659  104190  692928  7281784  5291359    79617    77992 4465750  4469108
          262144     512  118475   68789  3692637  4045671 5234702   76167 3508637  6970280  4740483    57813    98051 3954739  4624891
          262144    1024  119431   92015  4452927  4037011 4206953  121639 4606851  5707988  5328025    81784    94764 4497609  4362383
          262144    2048  117016  112028  3897542  4341557 4534670   81224 3714719  3461330  3871522   113495    63936 2617069  3187195
          262144    4096   76621   78991  2834239  3421573 3332622   84365 3363760  2655076  3900556   105336   116355 3266185  3332875
          262144    8192  120693   59920  3479854  3428550 3618316  125968  334668  2702486  3597963   129682   128227 3268350  3763996
          262144   16384  120352  103827  3599140  4099063 3801279  122413 2370670  2513388  3144491   141767   137399 2429576  3619579
          524288      64   27603   81103  5097449  6004555 5667062   14318 5198540  8107512  5193175    70069    74528 5252178  4538777
          524288     128   75501   71283  4929464  5310421 5548090   19660 1064857  8113015  5384829    39803    73191 5110515  5220124
          524288     256   66955   72497  4872287  5248819 5098831   27978 4735816  7066365  5021864    67414    68617 3315128  3762951
          524288     512   61598   62759  5006714  4891568 5589295   33608 5020179  6933180  4708165    67893    68580 4869622  5650447
          524288    1024   70421   33066  4836517  5091606 5490848   35377 4576933  7027119  5006657    73035    41231 5008094  5095122
          524288    2048   75272   68075  3992838  4270422 4521094   23747 3985984  3036830  3980897    50467    48289 3450147  4470542
          524288    4096   71612   34275  3733930  3748423 3888285   68608 2572685  2557965  3734165    72520    43808 3545000  3890879
          524288    8192   66406   66931  2659616  3476179 3480454   32093 2747478  2670919  3839225    73312    59464 3690863  3877932
          524288   16384   82701   33241  3736640  3622272 3903304   80329 1469721  2785905  3898688    40832    58406 2725088  3827757

iozone test complete.
