	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Sat Oct  5 17:46:00 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
             256     256  664935 2486631  7120034  7120034 7314033 2812272 4572895  3009318  5117791  3285566  2943325 4929815  7518900
             512       4  522399 1336492  4610256  4195896 4973263 1809465 3884698  1985091  4494470  2187279  1551867 4375425  6174377
             512       8  445646 1882427  4485083  5807059 2294796 2277758 3941742  3012719  4827914  1842059  1672748 3768799  4522868
             512      16  779540 2357784  2975154  7540170 6931711 3086326 4784885  2979282  6319739  2625909  2196227 5019764  7211022
             512      32  776721 2651850  5566231  7758090 7309196 1977778 3822466  2668325  5227492  1983258  2265742 4262523  4447925
             512      64  796011 2597325  5822804  7988981 7647578 3628697 5019764  4000485  6319739  3196584  2979282 4927617  7871843
             512     128  767559 2357784  5822804  7900804 7435738 3634839 5019764  4068701  6086873  3415178  2736325 2424328  7410080
             512     256  763195 2524058  4916336  6736026 6652558 2678309 4610256  3580298  6018636  2597325  3239989 4871723  7211022
             512     512  698640 2039772  7309196  7410080 7435738 3409755 3604335  2750343  4973263  3220553  2991733 4927617  7435738
            1024       4  471466 1521524  3458646  4146499 2653170 1422266 3436508  2315588  2567523  1387350  1519371 4361233  5853003
            1024       8  583174 1681790  3506651  5983467 5200941 1910737 4474829  3671521  5690162  1964935  2044438 5018624  7420395
            1024      16  755649 1976691  5336651  7577494 6963241 3048658 4805258  2403712  5363307  2674649  2565989 5169641  7420395
            1024      32  555924 2353657  5330028  7699755 7269678 2716948 2753527  4029784  5336651  2236023  2586074 5330028  7631350
            1024      64  725157  793189  4014717  3553066 4949226 2220992 5096034  4228138  8457895  1706515  2737730 3908759  7755368
            1024     128  820463 2392998  3345496  7590887 7420395 3210456 4876180  4079544  7941793  2884840  2767722 5018624  7590887
            1024     256  556212 2353657  4926518  7066349 6963241 2443368 4488860  3835457  6733974  1673273  3055164 4898425  3999762
            1024     512  681329 2102484  5472650  7054742 7020149 3037876 3764854  3335105  3891053  2877110  3659010 3659010  6393168
            1024    1024  693205 1973059  5500686  6559147 7066349 3160839 3646583  3251778  4614246  1976691  2952261 4805258  7113161
            2048       4  589854 1765367  3730203  4623699 4775354 1788524 3850597  2904157  3984558  2226060  1821906 3612546  4971585
            2048       8  504939 2009432  4720248  6962145 6483920 2235328 4531020  3379461  5769681  2359349  2350955 3677503  3715681
            2048      16  773115 2100328  4347560  6543188 6670210 2812862 4441984  5332694  5209791  3219850  3070239 5156624  6266340
            2048      32 1016824 2556676  5916724  9610516 9621281 3730203 5521212  5611381  8190205  3736694  3423913 5738844  6097316
            2048      64  854396 2088074  3532327  3391470 4301837 2113766 4403275  4186524  5852228  2820250  2458618 5009275  6003564
            2048     128  998503 3230749  2956128  4444282 2734075 2257653 4257067  2938934  5376082  2316716  2240576 3374151  7059413
            2048     256  760520 2216296  4697018  3799501 6711905 3224685 4562305  3960675  6690992  2798201  2398213 4248644  6851089
            2048     512  712337 2649737  5769681  9062970 6738230 4146110 4423683  4829046  8325147  3821475  3297725 3946119  4775354
            2048    1024  796263 1459680  4741090  2832339 4154130 1814210 4267642  3189957  4521480  1153041  2370418 4519101  7670915
            2048    2048  917551 1856959  5032754  4204968 4934459 2909075 4707314  2853035  4878411  3089009  2092143 3828288  3885431
            4096       4  623910 1423257  3091124  2846325 2778652 1232963 3938705  1807492  3482778  1863567  2315406 3592757  3519162
            4096       8  495585 1556880  2400829  4162994 4099419 1513004 3972402  2534724  3072878  1527804  1622149 3168077  3778448
            4096      16  528175 1523874  2245498  3813675 3670280 1734848 4055868  2630589  4235870  1693130  1806162 3938705  4035859
            4096      32  812217 1637611  4023571  4263200 3410188 1957194 4136930  2594046  4357270  1832557  1950527 5050220  5649775
            4096      64  725844 2309182  5589120  6142675 6439700 3574071 5953231  7249484  6032669  4117102  3450600 5244471  3831537
            4096     128 1373092 3063563  5490871  6379914 6930704 3608605 5050220  7555557  5542240  3608605  3477139 5736555  6735075
            4096     256 1383821 1553782  3803543  3207709 3586757 1971116 3679713  2517637  6252213  1694801  1534628 3912691  3676563
            4096     512  566528 1507031  4125010  3258820 3650781 1939517 3908241  3549702  5902100  2235563  2178581 3332786  3813675
            4096    1024 1079354 1396418  3421735  3233063 3605576 1479262 3351642  1747554  4338563  1955857  2479484 3663236  4928521
            4096    2048  517235 1237047  2917377  2991546 3077833 1745956 4039655  2375927  4395170  1753440  2555461  902408  1753440
            4096    4096  479793 1413421  1474438   802167 1353192  820675 1905105   589688  1801239  1715275  2673990 4257917  4158963
            8192       4  794871 1438982  3094968  5041185 4793620 2440182 4486305  5081444  4404639  1523523  1712694 4796296  5315713
            8192       8  731232 2862403  5505657  5088216 5241915 2632364 5221205  3473906  5479317  2121782  2790116 5649594  5542066
            8192      16  690192  240382   746905   648813 4373801 2076016 3491912  1814825  3280539  1559480  1928934 3552567  4156350
            8192      32  563026 1549704  3312801  2931016 3361744 1703776 3243073  2877264  3851208  1296799   942374 3312482  3524869
            8192      64  812444 1595618  3780030  3775461 3590057 2459219 3393619  2672702  4457206  2080793  1609445 3333047  3443271
            8192     128  458192 1908152  3655366  3575487 3605880 1942127 3328527  2519078  2805608  1607863  1658624 3680031  3499380
            8192     256  777162 1609143  3000901  3585187 3521978 1834691 3544870  2861450  4713395  2364288  1629288 3391944  3222694
            8192     512  519926 1623744  3094689  3103074 2833604 1888851 3536842  2509877  7062921  2111871  1617095 3276785  3423373
            8192    1024  494692 1614891  2967211  2694711 3634487 1682832 3011685  2086606  5630154  1954722  1462626 3100833  3535750
            8192    2048  513899  249618  2740709  2900827 2931016 1450646 2665031  1669098  3303247  1943995  1554190 2787173  3254439
            8192    4096  641904 1270709  2947864  3112349 2881366 1533245 2724194  1608164  2677283  1448079  1916240 3158120  3921536
            8192    8192  457831 1224125  3013006  3819104 3734021 2203422 2479450  1773515  2640861  1326231  1525485 2529090  2733296
           16384       4  624343 1239220  3086046  2738831 2198052 1449416 2823337  2451220  3726085  1673561  1467336 3039769  3714404
           16384       8  537442 1555802  1753235  4574039 4224781 2048221 3197473  3787280  4076660  1889309  1471011 3359411  4391355
           16384      16  617426 1617697  3114297  3611339 3980552 1924117 3438414  2343230  3164054  1397595  1495305 2376208  3521221
           16384      32  792376 2227333  3403503  3887990 3545566 2282826 3382229  2496365  3513659  1623161  1744644 4012627  3626394
           16384      64  684465 1762091  3579734  3527910 3681767 1818851 3784777  2491117  4649237  2145351  1601225 3543920  3732967
           16384     128 1087560 1788088  3696621  3943320 4528524 2649803 3447037  2856787  3520319  1491767  2768512 3332046  3798795
           16384     256  696388 3191978  3389402  3640033 3407722 2353664 3457965  2733818  3361548  2349961  2984325 3087293  2821482
           16384     512  459165 1725371  3866116  3803210 3793343 2841901 3244269  3535533  3354656  1417691  3181927 3377408  3680978
           16384    1024 1072873 1921427  3333501  4280039 4102213 2275870 3514378  2919412  5470509  1792519  1407557 3146524  2884972
           16384    2048  517303 1522268  2905464  2770856 2847436 1913349 2586180  1666378  1211389  1202949  1282994 3275505  4250126
           16384    4096  622849 1821647  2604410  2741234 2864767 2369653 2697758  2061926  2494100  1517327  1426549 3105430  3078442
           16384    8192  688662 1610871  3846855  3743950 2718462 1830429 2582584  1961911  2729800  1315562  1886042 3455878  3434805
           16384   16384  675908 1481636  3045832  2976311 2626910 1739477 2498362  2341554  3058439  1748729  1877180 3057350  2945692
           32768      64  713076 2146584  3626758  4667205 5017154 2458578 4988382  5795491  3486634  1809078  2344422 3377475  3378803
           32768     128  835938 1686206  3468945  3697596 4908392 3288972 3358082  4970163  4384884  2563977  1855282 3518139  4300234
           32768     256 1261674 2112014  3385545  4206910 4504894 2505961 3616737  3686785  5569785  3041976  1368303 1716124  4099986
           32768     512 1361876 2298356  5009656  5052195 4985306 3001846 5320532  4156779  5379677  2612222  1521254 3750878  3461257
           32768    1024  710588 1508233  3311877  3859581 5856489 3432986 4858765  2643625  3176985  1426798  2485432 2981334  3489289
           32768    2048  756381 1921663  3528707  3621121 4212455 2682845 2469311  2343422  2921323  1319108  1710486 2653937  2648567
           32768    4096  599508 1510537  2897245  2867145 3651813 2416517 3596955  2142268  3111886  1696781  1394444 3233111  2342903
           32768    8192  595381 1735037  2906496  2634504 3067573 1966762 2851856  1977316  2688513  1744374  1494067 2890907  2983535
           32768   16384 1161323 1433166  3151343  3256013 3143847 2367114 2809589  2217193  2964039  1232207  1938358 2894194  3789035
           65536      64  758441 2501555  3497316  4877716 4950631 2609340 4656516  7213733  3571057  1815660  2135773 4506357  5991653
           65536     128 1259897 2526734  3780739  3639667 4775684 3020642 3623737  6417462  4346458  2913360  1678994 4244772  4360040
           65536     256  807152 2447475  2959150  2995265 3736998 2642147 4910217  7061404  4831590  2188696  2943970 2096275  2917256
           65536     512 1357503 1868077  3522323  2360707 4971314 3591212 3605201  3210335  3639282  2213672  2251089 3703266  4701998
           65536    1024  800213 2723645  3747902  3550944 3829620 2524599 4097530  3705312  5220376  2037433  2114123 3924315  4304261
           65536    2048 1230722 1626806  2757553  2839037 2943591 1952274 2835464  2968514  4014468  1381950  1652776 3206103  3511389
           65536    4096  883590 2028292  2641537  3458331 2717532 1729457 2570446  2342161  2490359  1549089  1613504 2730897  2961542
           65536    8192  923444 1606310  2684779  2775652 2734537 1607531 2580266  2207556  2744502  1659181  1894980 3049867  2547954
           65536   16384  948175 2292984  2727482  2778964 3050883 1459470 3227751  2486934  2650503  1696548  1863568 3724693  3471171
          131072      64 1038892 2291462  4271115  5652329 5788682 3030714 3758222  5865826  5613315  2742775  1939161 5526305  4824162
          131072     128 1067812 2103307  4009660  5698793 5579192 3037814 4808928  8312026  4420509  2786807  1263368 4185879  5575853
          131072     256 1054956 2739972  3699572  4855779 4772525 2582337 3570566  6112554  3672314  1995767  1776599 4148229  4659310
          131072     512 1286849 2150871  3751452  5603760 5438237 3094447 4498311  4996471  4537219  1828875  2212450 5381068  5391464
          131072    1024 1141065 1833553  3530167  3626003 3508919 1620972 4265812  2578884  4061470  1114377  1882107 3935378  3801071
          131072    2048  908367 1794624  3839028  3912134 4627464 2505143 3495822  1914746  3479471  1789087  1596782 3686968  3697905
          131072    4096 1134998 1900994  3125747  4053206 3876712 2243079 2911028  2685786  3355406  1780921  1703999 2909533  2347950
          131072    8192  610634 2229841  2616155  2239670 2683701 1694994 3400317  2077342  2297610  1184928  1210044 3268138  4110760
          131072   16384 1005470 1402857  3365388  3921734 4196839 1691125 3431645  2102294  2544685  1535284  1776886 3132782  4029262
          262144      64  120895  106495  4129748  4785399 5656628   87081 2829797  8114668  4627772   121992   115675 4359909  4815095
          262144     128  122201  108829  4360289  4397874 5495667   77299 1629102  7356127  4379428   107562   119939 4618383  4843048
          262144     256   99257   97174  4735685  4284243 5331073   85122 4207371  7231164  5360704    77036   111602 4247649  5338321
          262144     512   99837   70949  4490848  4643329 5547910  117539 4727235  6812643  4893573    86410   120405 4236944  4381191
          262144    1024  123428   61232  4345383  4368188 5393019  118756 4144958  6778831  4323801   122110   121174 4317400  4026175
          262144    2048   43606  120128  3632469  4048487 4713051  110048 3959752  3460012  4000481   119049   121595 2520128  2752110
          262144    4096   88018  129305  3445591  3642964 3868416  106338 3035297  2582978  3279874    78653    76685 2392105  2596618
          262144    8192   83708  121800  3289215  3763893 3966351   87883 2677479  1780542  2358005    89912   114164  699828  3549481
          262144   16384  115640   78617  3693989  3959467 4227381  126493 2505822  2487702  3706104    88254   152246 1978653  3768873
          524288      64   48644   47586  5105686  5573203 5635316    7536 5020236  7739829  5506991    71671    41895 5047291  5480407
          524288     128   70394   31908  4950694  5254651 4561685   22750  448138  8096497  5123804    63235    43816 5178866  5418665
          524288     256   74264   63180  4691952  4824939 4992415   25064 4072930  6980365  4930016    76475    75932 4892384  4854743
          524288     512   17951   57741  4380526  5015095 5509654   57594 2990038  4801530  4749368    65831    73972 4811574  5359173
          524288    1024   76200   66687  4849893  4297268 5232831   52254 4875820  6371933  4969647    49210    51874 3545097  4800817
          524288    2048   75089   53806  4464080  2643327 2640439   43565 3722685  3400824  4246761    12490    40759 4277250  4360417
          524288    4096   89523   84364  3774623  3971787 3553702   85608 3859656  2541410  3982498    91910    83333 3751909  3918068
          524288    8192   88590   86354  3967760  4076728 3898805   89118 3771988  2727725  3730421    91788    90999 3794678  4013623
          524288   16384   87942   76416  3473417  3695863 3605483   83623 3903040  2796114  3799465    88987    86762 3875833  4184830

iozone test complete.
