	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Fri Oct  4 07:06:24 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            4096      16  523189 1616349  5657217  3479956 3788446 1408554 2912925  2536221  3580030  1855116  2128907 5438722  5306022
            4096      32  565819 1548600  4510565  4271680 4316760 1826129 4835578  4067390  5270212  2622157  1628762 5127086  5113352
            4096      64  563093 1691297  5075585  4734303 5818150 2747106 5069594  3571100  3459633  1687642  1492240 4607338  1820324
            4096     128  584075 2280673  3838385  3657777 3980686 1932970 4196552  4447510  4244242  1872096  1671875 3335375  3633793
            4096     256  551807 1900679  4830139  4063542 4906002 2634219 3371374  2489906  6114255  1847535  1729783 3565171  3486312
            4096     512 1172622 3730856  4602401  3509816 3740604 1574718 3371374  2352824  4380601  1648296  1788674 3398719  3740604
            4096    1024  890249 1551537  3646906  3297602 3919833 1926468 3761077  2209400  4490523  2113455  1459780 2626969  3220336
            4096    2048  783152 1728216  2844440  3131694 3311586 1611951 2878758  1763882  2886496  1422197  2686114 4184286  4214051
            4096    4096  502147 1455081  3005151  2946902 2656212 1499795 2824797  1673830  3101168  1685655  1742944 2888923  2415003
            8192       4  406269 1284005  3485889  3284616 2588342 1014105 2868377  1929801  2523703  1321538  1587655 3018299  3029476
            8192       8  740020 1466246  3880787  2884511 2652686 1468628 3602478  2381494  3028408  1508077  1533450 3383593  3815711
            8192      16  519989 1718175  4057211  3558453 3393619 1681843 3378271  2462921  4320454  2199754  1556584 3555507  3466896
            8192      32  554521 1739574  3728753  3632950 2889605 1641743 3469697  2589122  3407755  1511992  1695370 3875097  3411816
            8192      64  865401 1764317  3760997  4164914 3616888 1810808 3693481  3225114  4561346  2357474  1467561 3541946  3626049
            8192     128  536973 1973132  3676880  3569173 3608910 1947631 3770075  4149824  3406066  1916240  1700656 3794222  3296592
            8192     256  826972 1640411  3511181  3276785 3618031 2562475 3490493  2606405  3471450  1609747  1771229 2806524  3720275
            8192     512  691359 1843352  4421075  4813093 4289173 2525930 3421669  2503659  4620228  2290220  1653277 3820802  3626431
            8192    1024  516751 1413120  3382261  1071104 2074011 3207351 3322090  2366893  3969101  2163874  1774339 2778833  2710655
            8192    2048  729214 1275852  3041813  2938285 3113478 1942566 3101953  1972112  2744430  1451198  2379350 4003788  3686744
            8192    4096  637746 2582699  3891776  3923327 3936361 2679789 2319440   975829  2823823  1409005  2158572 2747063  2798752
            8192    8192 1091103 1907305  3011685  2962606 2988633 2047928 2774122  1659265  3556980  1132720  1510928 2968237  3050997
           16384       4  683831 2504371  4338951  5340419 3065260 2150117 4070623  5180196  4642955  2636586  2445723 4615203  4827566
           16384       8  710743  821504  3787489  3968139 3247642 1113879 3339008  2484272  2557593  1396146  1299811 3369129  3225235
           16384      16  748196 1716150  3566543  3362864 3492587 2318720 3615899  2128077  3525738  2017730  1605002 3690863  5514407
           16384      32  643924 1793923  3553266  3591521 3660391 1621859 3521943  2734689  4694336  2572047  1698882 3542459  3393419
           16384      64  605533 1610569  3563400  4084657 3776873 1825324 3890852  2866798  3762192  2192162   542967 3336738  3645633
           16384     128  680055 2055450  3834405  5077241 4942494 2481312 3229024  6061626  3611149  1458708  1720274 3690071  4209512
           16384     256  789853 1792800  3517436  5096067 4930791 2871830 3512761  2723849  4872061  2042863  1711321 3373429  3355966
           16384     512  555898 1853185  3877897  3976636 3512223 1751760 3358755  4025555  3680978  1665894  1576141 3569508  4362087
