	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Mon Oct  7 16:15:05 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            4096      16  550164 1655602  3640724  3740604 3300136 1640426 3821310  2422154  3222752  1373092  1583280 3197560  3977000
            4096      32  707170 1585033  4285533  3788446 3740604 1843372 3343163  2475198  3571100  1633252  1801994 4035859  3867766
            4096      64  656075 1935802  4270618  4175134 3882626 1951413 3303309  2927818  3341213  1779411  2405199 3817913  3612399
            4096     128  710005 2007039  5038371  5325760 6166930 3253266 4076076  2698349  3512686  1726133  1646242 3162828  3611639
            4096     256  498721 2262949  3720353  3886139 4120064 1951413 1622149  2452583  5127086  1685655  1822835 3824713  3522048
            4096     512 1181087 3167493  5367357  5438722 4205798 3548968 4939858  6672297 10319444  2970339  1729783 3602551  3465216
            4096    1024  940754 1599942  4576653  5751920 5424983 2311668 3494822  5278308  8158335  3133979  3346419 4796426  5438722
            4096    2048 1244574 2890382  4633432  4886467 2706852 2788122 4496399  3689988  4929936  2478054  3327622 4100397  3882626
            4096    4096 1029178 2037991  2677324  3124291 3102848 1364802 2815077  1527261  3158176  1570543  1578479 2828518  2784507
            8192       4  374800 1235392  2671870  1620604 1619611 1085176 3775046  5103331  1135566  1311750  1860621 3917958  4168957
            8192       8 1237082 2243856  3328527  3460959 2888391 1651608 1724989  1367834  1642685   886387  1210028  817236  4768340
            8192      16  766397  832442  3740525  3696660 4110112 2260389 5664497  7535351  5576245  3319202  3219976 5475825  5461029
            8192      32 1193800 3253514  5569014  5019826 5139206 3126510 3688327  3762644  4001923  2115251  3253514 4847041  5450634
            8192      64 1215077 3107845  5241116  5162371 5657036 3463751 3614985  4122440  3197502  2097817  3417585 5712526  5649594
            8192     128 1359446 1240611  1153638  1316373 1485710 1557360 2645945  7649426  4293461  2499107  1675283 3891776  3260925
            8192     256  520461 1973925  2455528  3410461 3328849 1473667 3487304  2561520  3710232  1561252  1982581 3386261  3268991
            8192     512  518740 1627975  3497955  3676880 3631414 1789774 3512976  2577082  4538452  1639393  1506688 3555507  3439135
            8192    1024  565277 1445520  3442236  3302929 2985517 1984986 3511181  2259348  4433053  1380030  1720670 3206454  3201375
            8192    2048  559524 1403939  3319202  3792965 3540122 2101666 3125372  2005845  3389267  1570888  1515393 3068160  3309929
            8192    4096  485651 1474426  2809508  2976723 2919312 1595322 2882575  1536949  2425027  1242720  1885741 2714295  2746185
            8192    8192  692488 1451995  3030545  3029476 2961840 1649230 2683137  1760971  2364125  1702088  1766312 2407356  2615532
           16384       4  624388 1197750  3004549  2779261 2277756 1520281 2601452  2908046  3166532  1794532  1277318 3227205  3070464
           16384       8  659187 1399017  3625629  4581663 3889751 1917620 3182075  2499089  4600680  2603917  1482051 3686112  3411105
           16384      16  528616 1575383  3463891  4785210 4308213 2189508 3364345  2528421  3431888  1751001  2062916 4433856  3479149
           16384      32  521337 1682824  3832481  4844242 5268360 2960029 3257185  2971292  4388831  2233123  1682123 3653774  3787489
           16384      64  953777 2143678   934948   601758 2988088 2165156 3985399  4150026  5060044  2364190  1831649 4779552  4896710
           16384     128  622065 1782615  3727096  3744970 3396438 1793127 3426242  2412241  3906334  2203620  1657816 3596973  4591765
           16384     256  595258 1959561  3488332  4690491 3974796 2328620 3615139  4079564  3347139  1619603  1643345 3699208  4192562
           16384     512 1065058 1760196  3953529  4038329 4066528 2634968 3523388  2363865  3339657  2142542  1595944 3596973  3841479
           16384    1024  917093 1472177  3321417  3505236 3503092 2224881 3287257  2879411  6397385  2136413  1549907 3315328  3363028
           16384    2048  615430 1479658  2943547  2995773 2954176 1741858 2826240  2020459  3528634  1541597  1391425 2842960  3336252
           16384    4096  442846 1398306  2669670  3075686 2635777 1560075 2667598  2109978  2634564  1269484  1418393 2929867  2879894
           16384    8192  598263 1770855  3046507  2689417 2818126 2028451 2708924  2252742  2442160  1752117  2128341 2446768  2423642
           16384   16384  743742 1365898  2739267  3883376 3693442 2394923 2961688  2076066  2953160  1433303  1544646 2995773  2486970
           32768      64 1002290 3376065  4738815  3221970 3503789 2337047 3419406  2622490  3382962  1608398  1698878 3869578  3882916
           32768     128  737239 2979137  1915023  5234412 4958686 2258621 3576549  2803343  3200958  2341905  1690811 3876564  1767526
           32768     256  614162 3194411  4230217  4372607 4732615 2601246 4870473  6997266  5808963  2333555  1340804 3978110  4775368
           32768     512  744947 1627983  3746583  3708471 3700882 2283008 3518950  5912673  3553615  1734030  1754282 3454298  3767328
           32768    1024  794569 2021969  3890390  3859148 4229827 2636880 3641268  2630068  5102463  2443715  1336008 5678871  5673011
           32768    2048  810965 1875229  4280013  4732452 5034245 2723623 2085004  2747855  6616929  2163207  1474179 3306538  3117462
           32768    4096  749154 1672437  2904961  3192556 3928532 2534053 2961101  2149001  3974773  2160758  1546468 3358739  3654629
           32768    8192  695460 1342127  2696742  3986417 4138380 2456161 2819676  2300780  2945679  1627733  1688546 2593246  2650712
           32768   16384  724763 1538763  3050145  3685895 3302248 2261706 3123129  2076436  2829720  1505540  1887773 2587290  2919462
           65536      64  828647 2465807  5548179  6079378 5579486 3357869 3984672  4422756  5441854  3214427  2094406 3868914  4946444
           65536     128 1018240 2463686  4211022  4255615 5525760 2765460 3921963  7917034  3560188  1669358  2041943 4331800  3674553
           65536     256  543343 3378671  5038933  4546983 4679505 3470470 5384082  6848012  2177702  1853703  3161231 3449954  3453465
           65536     512  910665 2577025  4116059  4414730 4962966 3332628 3452337  4356309  5026126  1889080  1777249 3976199  3128062
           65536    1024  849285 2013096  3841716  4949472 5224941 3094259 3942947  4590954  3684255  1913954  1559415 3618966  4009783
           65536    2048 1042203 1178343  3005680  4660542 4789247 2822624 3715781  2326854  3315424  1262292  1378312 3015771  3015638
           65536    4096 1124521 1755681  3171516  3549202 3028330 2379404 2815973  2659195  2541428  1506611  1263732 2608400  3084052
           65536    8192  781789 2383118  3496738  3476879 3163413 2201034 2092796  2250002  1612444  1598519  1261447 3041263  3469156
           65536   16384  809066 1579179  3326699  2510396 4170832 2134446 2608919  2183220  3311909  1807137  1624719 2613484  3724440
          131072      64  960128 2304680  4453093  4145727 2378846 1769855 3878216  6304264  4132420  2658280  2468252 4244012  3888008
